# temperature	A	A+A	A+A+A	A+A+B	A+A+C	A+B	A+B+B	A+B+C	A+C	A+C+B	A+C+C	B	B+B	B+B+B	B+B+C	B+C	B+C+C	C	C+C	C+C+C
7.800000E+01	3.469798E-07	8.577908E-11	4.168285E-14	1.437858E-11	2.135027E-10	3.380567E-08	2.107098E-11	5.867595E-08	5.597525E-07	2.549174E-11	1.120683E-10	9.069231E-07	1.905801E-10	7.552469E-14	7.441201E-14	1.317277E-10	3.710282E-14	3.808914E-07	4.259578E-11	7.437950E-15
8.000000E+01	5.801687E-07	2.416920E-10	1.977925E-13	1.407569E-11	2.604347E-10	1.859784E-08	1.324384E-11	1.305150E-08	3.869847E-07	2.069209E-11	1.303336E-10	9.676310E-07	2.176319E-10	9.237116E-14	1.345915E-13	2.224731E-10	9.433552E-14	5.990002E-07	9.947134E-11	2.659395E-14
8.200000E+01	7.876663E-07	4.504850E-10	5.058260E-13	1.013898E-11	1.936228E-10	9.085306E-09	7.144905E-12	2.357136E-09	1.994659E-07	1.213718E-11	9.613547E-11	9.877590E-07	2.279930E-10	9.936341E-14	1.896015E-13	3.051232E-10	1.663506E-13	7.971373E-07	1.679328E-10	5.850783E-14
8.400000E+01	9.106401E-07	6.106754E-10	8.035395E-13	6.382461E-12	9.955875E-11	4.486770E-09	3.844527E-12	4.061029E-10	8.297205E-08	5.873159E-12	4.958894E-11	9.942637E-07	2.326985E-10	1.028734E-13	2.252630E-13	3.571423E-10	2.179607E-13	9.156328E-07	2.132123E-10	8.401911E-14
8.600000E+01	9.635375E-07	6.951689E-10	9.835692E-13	4.195352E-12	4.412323E-11	2.537491E-09	2.318777E-12	8.231243E-11	3.232551E-08	2.851682E-12	2.205788E-11	9.965122E-07	2.358828E-10	1.055044E-13	2.449435E-13	3.834875E-10	2.427210E-13	9.666551E-07	2.307479E-10	9.503252E-14
8.800000E+01	9.834196E-07	7.379654E-10	1.085417E-12	3.131438E-12	1.999078E-11	1.727211E-09	1.635973E-12	2.235181E-11	1.329218E-08	1.619055E-12	9.986976E-12	9.973656E-07	2.388228E-10	1.080857E-13	2.575656E-13	3.980576E-10	2.542382E-13	9.857747E-07	2.350095E-10	9.821336E-14
9.000000E+01	9.908913E-07	7.649892E-10	1.156990E-12	2.630065E-12	1.009298E-11	1.372335E-09	1.319435E-12	8.259208E-12	6.161783E-09	1.128249E-12	5.000170E-12	9.977194E-07	2.419072E-10	1.108777E-13	2.681887E-13	4.086890E-10	2.618859E-13	9.929282E-07	2.353689E-10	9.907049E-14
9.200000E+01	9.938572E-07	7.870859E-10	1.220556E-12	2.395431E-12	5.897000E-12	1.205578E-09	1.166467E-12	3.998945E-12	3.333828E-09	9.303444E-13	2.869857E-12	9.978747E-07	2.452560E-10	1.139675E-13	2.787989E-13	4.184030E-10	2.693879E-13	9.957593E-07	2.353756E-10	9.981027E-14
9.400000E+01	9.951113E-07	8.081914E-10	1.284686E-12	2.294520E-12	4.014527E-12	1.123175E-09	1.092637E-12	2.419632E-12	2.126357E-09	8.536566E-13	1.904484E-12	9.979418E-07	2.489045E-10	1.173874E-13	2.901251E-13	4.282613E-10	2.780307E-13	9.969608E-07	2.361555E-10	1.011588E-13
9.600000E+01	9.956653E-07	8.297221E-10	1.352710E-12	2.267281E-12	3.127367E-12	1.082527E-09	1.061058E-12	1.742153E-12	1.572834E-09	8.317349E-13	1.442139E-12	9.979649E-07	2.528601E-10	1.211528E-13	3.024551E-13	4.386384E-10	2.882560E-13	9.975027E-07	2.380146E-10	1.033384E-13
9.800000E+01	9.959079E-07	8.521991E-10	1.426057E-12	2.285099E-12	2.701110E-12	1.064702E-09	1.054434E-12	1.423240E-12	1.304260E-09	8.374625E-13	1.213326E-12	9.979634E-07	2.571213E-10	1.252742E-13	3.159246E-13	4.496698E-10	3.002281E-13	9.977555E-07	2.409944E-10	1.064131E-13
