# temperature	A	A+A	A+B	A+SE	B	B+B	B+SE	SE	SE+SE
5.400000E+01	9.112804E-08	1.309802E-12	1.908829E-06	4.001787E-11	9.116564E-08	2.430506E-13	4.553042E-12	1.999261E-06	3.473897E-10
5.600000E+01	1.398963E-07	2.684562E-12	1.860048E-06	5.069738E-11	1.399449E-07	5.386157E-13	6.417912E-12	1.999389E-06	2.769193E-10
5.800000E+01	2.120155E-07	5.374888E-12	1.787910E-06	6.355597E-11	2.120785E-07	1.169668E-12	8.948163E-12	1.999483E-06	2.220944E-10
6.000000E+01	3.158413E-07	1.044372E-11	1.684059E-06	7.857511E-11	3.159235E-07	2.466331E-12	1.228767E-11	1.999551E-06	1.792261E-10
6.200000E+01	4.598985E-07	1.950891E-11	1.539967E-06	9.533867E-11	4.600063E-07	4.990286E-12	1.652586E-11	1.999597E-06	1.455376E-10
6.400000E+01	6.498169E-07	3.458456E-11	1.350001E-06	1.127867E-10	6.499581E-07	9.545231E-12	2.161076E-11	1.999628E-06	1.189296E-10
6.600000E+01	8.830688E-07	5.723441E-11	1.116688E-06	1.290190E-10	8.832512E-07	1.694955E-11	2.723521E-11	1.999648E-06	9.780807E-11
6.800000E+01	1.143113E-06	8.682586E-11	8.565715E-07	1.414154E-10	1.143341E-06	2.739986E-11	3.276160E-11	1.999664E-06	8.095752E-11
7.000000E+01	1.398589E-06	1.189665E-10	6.010255E-07	1.474295E-10	1.398858E-06	3.969043E-11	3.732388E-11	1.999680E-06	6.744682E-11
7.200000E+01	1.614422E-06	1.467714E-10	3.851381E-07	1.459750E-10	1.614719E-06	5.132506E-11	4.019866E-11	1.999701E-06	5.655962E-11
7.400000E+01	1.770503E-06	1.653698E-10	2.290282E-07	1.382631E-10	1.770810E-06	6.007130E-11	4.121532E-11	1.999725E-06	4.774244E-11
7.600000E+01	1.869432E-06	1.747552E-10	1.300913E-07	1.269729E-10	1.869737E-06	6.534450E-11	4.076613E-11	1.999751E-06	4.056586E-11
7.800000E+01	1.926796E-06	1.780039E-10	7.273321E-08	1.146296E-10	1.927092E-06	6.790009E-11	3.943677E-11	1.999777E-06	3.469543E-11
8.000000E+01	1.958569E-06	1.783252E-10	4.097142E-08	1.027823E-10	1.958853E-06	6.879246E-11	3.769763E-11	1.999800E-06	2.986956E-11
8.200000E+01	1.975928E-06	1.778495E-10	2.362399E-08	9.210579E-11	1.976203E-06	6.881601E-11	3.583218E-11	1.999820E-06	2.588282E-11
8.400000E+01	1.985472E-06	1.777198E-10	1.408942E-08	8.276863E-11	1.985740E-06	6.844562E-11	3.398541E-11	1.999838E-06	2.257317E-11
8.600000E+01	1.990813E-06	1.784777E-10	8.755025E-09	7.470966E-11	1.991077E-06	6.793665E-11	3.222303E-11	1.999853E-06	1.981226E-11
8.800000E+01	1.993873E-06	1.803545E-10	5.698016E-09	6.778533E-11	1.994137E-06	6.741950E-11	3.057038E-11	1.999867E-06	1.749801E-11
9.000000E+01	1.995673E-06	1.834369E-10	3.897912E-09	6.183607E-11	1.995939E-06	6.695861E-11	2.903351E-11	1.999878E-06	1.554891E-11
9.200000E+01	1.996760E-06	1.877499E-10	2.807523E-09	5.671263E-11	1.997032E-06	6.658457E-11	2.760964E-11	1.999888E-06	1.389961E-11
9.400000E+01	1.997433E-06	1.932965E-10	2.128325E-09	5.228452E-11	1.997713E-06	6.631078E-11	2.629228E-11	1.999896E-06	1.249750E-11
9.600000E+01	1.997857E-06	2.000768E-10	1.693992E-09	4.844109E-11	1.998149E-06	6.614192E-11	2.507357E-11	1.999904E-06	1.130005E-11
9.800000E+01	1.998129E-06	2.080954E-10	1.409688E-09	4.508987E-11	1.998434E-06	6.607828E-11	2.394548E-11	1.999910E-06	1.027278E-11
