# temperature	A	A+A	A+B	A+SE	B	B+B	B+SE	SE	SE+SE
7.000000E+01	1.436092E-06	7.809052E-10	5.603735E-07	1.972788E-09	1.439411E-06	4.202504E-11	1.317725E-10	1.995315E-06	1.290216E-09
7.200000E+01	1.642792E-06	7.678220E-10	3.540345E-07	1.637915E-09	1.645714E-06	5.331437E-11	1.447189E-10	1.996382E-06	9.176298E-10
7.400000E+01	1.788834E-06	7.056704E-10	2.084291E-07	1.325637E-09	1.791296E-06	6.146921E-11	1.519096E-10	1.997191E-06	6.658655E-10
7.600000E+01	1.879877E-06	6.247009E-10	1.178111E-07	1.062486E-09	1.881902E-06	6.619754E-11	1.545204E-10	1.997796E-06	4.934752E-10
7.800000E+01	1.932214E-06	5.475590E-10	6.583540E-08	8.557526E-10	1.933874E-06	6.837884E-11	1.543515E-10	1.998242E-06	3.737963E-10
8.000000E+01	1.961144E-06	4.839787E-10	3.718887E-08	6.996368E-10	1.962520E-06	6.905025E-11	1.528641E-10	1.998568E-06	2.895231E-10
8.200000E+01	1.976990E-06	4.353787E-10	2.155592E-08	5.837641E-10	1.978155E-06	6.895207E-11	1.509590E-10	1.998807E-06	2.293145E-10
8.400000E+01	1.985750E-06	3.998329E-10	1.295203E-08	4.980850E-10	1.986762E-06	6.851610E-11	1.491168E-10	1.998981E-06	1.856633E-10
8.600000E+01	1.990690E-06	3.747076E-10	8.126311E-09	4.345136E-10	1.991590E-06	6.797169E-11	1.475730E-10	1.999111E-06	1.535486E-10
8.800000E+01	1.993545E-06	3.576460E-10	5.352424E-09	3.870289E-10	1.994366E-06	6.743504E-11	1.464348E-10	1.999207E-06	1.295763E-10
9.000000E+01	1.995241E-06	3.468025E-10	3.713858E-09	3.512950E-10	1.996006E-06	6.696313E-11	1.457460E-10	1.999280E-06	1.114272E-10
9.200000E+01	1.996276E-06	3.408118E-10	2.718355E-09	3.242291E-10	1.997003E-06	6.658265E-11	1.455200E-10	1.999335E-06	9.749848E-11
9.400000E+01	1.996922E-06	3.386902E-10	2.096732E-09	3.036437E-10	1.997625E-06	6.630495E-11	1.457564E-10	1.999377E-06	8.667022E-11
9.600000E+01	1.997334E-06	3.397381E-10	1.698607E-09	2.879818E-10	1.998023E-06	6.613358E-11	1.464495E-10	1.999409E-06	7.815088E-11
9.800000E+01	1.997599E-06	3.434619E-10	1.437989E-09	2.761274E-10	1.998282E-06	6.606824E-11	1.475917E-10	1.999434E-06	7.137465E-11
