# temperature	A	A+A	A+B	A+SE	B	B+B	B+SE	SE	SE+SE
2.400000E+01	2.279451E-10	4.606954E-14	1.499988E-03	1.172674E-08	1.192905E-08	2.877423E-14	2.737477E-11	7.381205E-06	7.463035E-04
2.600000E+01	4.177272E-10	1.153536E-13	1.499981E-03	1.854363E-08	1.891199E-08	6.046675E-14	4.947483E-11	9.360105E-06	7.453107E-04
2.800000E+01	7.614805E-10	2.867695E-13	1.499970E-03	2.921268E-08	2.988620E-08	1.263536E-13	8.926967E-11	1.190018E-05	7.440353E-04
3.000000E+01	1.380973E-09	7.064524E-13	1.499953E-03	4.579988E-08	4.702103E-08	2.626339E-13	1.607181E-10	1.516408E-05	7.423950E-04
3.200000E+01	2.491668E-09	1.720831E-12	1.499926E-03	7.137904E-08	7.358452E-08	5.432211E-13	2.885429E-10	1.935938E-05	7.402845E-04
3.400000E+01	4.473546E-09	4.136961E-12	1.499885E-03	1.104691E-07	1.144325E-07	1.118087E-12	5.161679E-10	2.474908E-05	7.375700E-04
3.600000E+01	7.993913E-09	9.798669E-12	1.499822E-03	1.696093E-07	1.767019E-07	2.289774E-12	9.192396E-10	3.166349E-05	7.340830E-04
3.800000E+01	1.422092E-08	2.283487E-11	1.499728E-03	2.581271E-07	2.707545E-07	4.664210E-12	1.628235E-09	4.051297E-05	7.296136E-04
4.000000E+01	2.519070E-08	5.229499E-11	1.499586E-03	3.890907E-07	4.115011E-07	9.447107E-12	2.866052E-09	5.180073E-05	7.239037E-04
4.200000E+01	4.444028E-08	1.176022E-10	1.499375E-03	5.805360E-07	6.201643E-07	1.901811E-11	5.009098E-09	6.613393E-05	7.166403E-04
4.400000E+01	7.808407E-08	2.595590E-10	1.499065E-03	8.568886E-07	9.267301E-07	3.803880E-11	8.685806E-09	8.423051E-05	7.074520E-04
4.600000E+01	1.366329E-07	5.620751E-10	1.498612E-03	1.250585E-06	1.373259E-06	7.556950E-11	1.493232E-08	1.069179E-04	6.959083E-04
4.800000E+01	2.380263E-07	1.194055E-09	1.497956E-03	1.803716E-06	2.018398E-06	1.490858E-10	2.543415E-08	1.351179E-04	6.815265E-04
5.000000E+01	4.126076E-07	2.488171E-09	1.497013E-03	2.569401E-06	2.943507E-06	2.920460E-10	4.289322E-08	1.698117E-04	6.637880E-04
5.200000E+01	7.111198E-07	5.085069E-09	1.495666E-03	3.612383E-06	4.260966E-06	5.680574E-10	7.157089E-08	2.119753E-04	6.421704E-04
5.400000E+01	1.217227E-06	1.018962E-08	1.493754E-03	5.008081E-06	6.125425E-06	1.097253E-09	1.180676E-07	2.624803E-04	6.161968E-04
5.600000E+01	2.066488E-06	2.001150E-08	1.491054E-03	6.839140E-06	8.749039E-06	2.105162E-09	1.924022E-07	3.219539E-04	5.855073E-04
5.800000E+01	3.473928E-06	3.849541E-08	1.487261E-03	9.188532E-06	1.242199E-05	4.012835E-09	3.094399E-07	3.906028E-04	5.499496E-04
6.000000E+01	5.771985E-06	7.248528E-08	1.481954E-03	1.212877E-05	1.753984E-05	7.602187E-09	4.906808E-07	4.680192E-04	5.096807E-04
6.200000E+01	9.459141E-06	1.335082E-07	1.474566E-03	1.570798E-05	2.463917E-05	1.431693E-08	7.663363E-07	5.530066E-04	4.652595E-04
6.400000E+01	1.525632E-05	2.404125E-07	1.464327E-03	1.993569E-05	3.444174E-05	2.680316E-08	1.177487E-06	6.434838E-04	4.177015E-04
6.600000E+01	2.416290E-05	4.231626E-07	1.450218E-03	2.477295E-05	4.790454E-05	4.985894E-08	1.777916E-06	7.365355E-04	3.684568E-04
6.800000E+01	3.749711E-05	7.281956E-07	1.430914E-03	3.013233E-05	6.626678E-05	9.204256E-08	2.634963E-06	8.286602E-04	3.192863E-04
7.000000E+01	5.689768E-05	1.225810E-06	1.404761E-03	3.589016E-05	9.107455E-05	1.682414E-07	3.828422E-06	9.162079E-04	2.720368E-04
7.200000E+01	8.425608E-05	2.019752E-06	1.369797E-03	4.190734E-05	1.241499E-04	3.034087E-07	5.446244E-06	9.959184E-04	2.283640E-04
7.400000E+01	1.215428E-04	3.257769E-06	1.323893E-03	4.804840E-05	1.674568E-04	5.371905E-07	7.575574E-06	1.065405E-03	1.894857E-04
7.600000E+01	1.704927E-04	5.138363E-06	1.265044E-03	5.418694E-05	2.228126E-04	9.279561E-07	1.028783E-05	1.123431E-03	1.560471E-04
7.800000E+01	2.321360E-04	7.903247E-06	1.191865E-03	6.019300E-05	2.914125E-04	1.552680E-06	1.361763E-05	1.169926E-03	1.281315E-04
8.000000E+01	3.062243E-04	1.180013E-05	1.104265E-03	6.591011E-05	3.732023E-04	2.497041E-06	1.753819E-05	1.205780E-03	1.053857E-04
8.200000E+01	3.907144E-04	1.700503E-05	1.004135E-03	7.114090E-05	4.662628E-04	3.830788E-06	2.194099E-05	1.232531E-03	8.719375E-05
8.400000E+01	4.815969E-04	2.351780E-05	8.957068E-04	7.566076E-05	5.665193E-04	5.570965E-06	2.663199E-05	1.252036E-03	7.283539E-05
8.600000E+01	5.733601E-04	3.108424E-05	7.852055E-04	7.926592E-05	6.681377E-04	7.649976E-06	3.135683E-05	1.266182E-03	6.159767E-05
8.800000E+01	6.601323E-04	3.921598E-05	6.795976E-04	8.183821E-05	7.647181E-04	9.914677E-06	3.585492E-05	1.276632E-03	5.283741E-05
9.000000E+01	7.370882E-04	4.732933E-05	5.848630E-04	8.339014E-05	8.508768E-04	1.216873E-05	3.992271E-05	1.284672E-03	4.600749E-05
9.200000E+01	8.014380E-04	5.493049E-05	5.046398E-04	8.406123E-05	9.234313E-04	1.423682E-05	4.345531E-05	1.291160E-03	4.066180E-05
9.400000E+01	8.525664E-04	6.173575E-05	4.398928E-04	8.406932E-05	9.816367E-04	1.601104E-05	4.644840E-05	1.296585E-03	3.644872E-05
9.600000E+01	8.914649E-04	6.767860E-05	3.895298E-04	8.364813E-05	1.026584E-03	1.745864E-05	4.896882E-05	1.301186E-03	3.309857E-05
9.800000E+01	9.199361E-04	7.284123E-05	3.513803E-04	8.300118E-05	1.060301E-03	1.860106E-05	5.111633E-05	1.305066E-03	3.040848E-05
