# temperature	A	A+A	A+B	A+SE	B	B+B	B+SE	SE	SE+SE
4.000000E+01	5.822801E-09	2.794110E-12	9.988137E-06	6.034651E-09	1.185748E-08	7.844078E-15	5.541346E-12	3.475725E-06	3.259117E-06
4.200000E+01	1.001175E-08	5.968731E-12	9.981665E-06	8.311692E-09	1.832594E-08	1.660682E-14	9.406889E-12	4.202922E-06	2.894378E-06
4.400000E+01	1.706937E-08	1.240355E-11	9.971784E-06	1.112170E-08	2.820011E-08	3.522264E-14	1.569276E-11	5.001049E-06	2.493907E-06
4.600000E+01	2.882331E-08	2.501334E-11	9.956724E-06	1.440298E-08	4.325049E-08	7.495903E-14	2.567535E-11	5.837149E-06	2.074211E-06
4.800000E+01	4.813673E-08	4.883459E-11	9.933772E-06	1.799369E-08	6.618663E-08	1.603111E-13	4.114162E-11	6.665206E-06	1.658379E-06
5.000000E+01	7.939172E-08	9.212046E-11	9.898781E-06	2.164334E-08	1.011541E-07	3.448956E-13	6.452995E-11	7.433992E-06	1.272150E-06
5.200000E+01	1.291441E-07	1.677107E-10	9.845453E-06	2.506726E-08	1.544462E-07	7.463292E-13	9.912581E-11	8.099654E-06	9.375896E-07
5.400000E+01	2.069957E-07	2.946713E-10	9.764390E-06	2.802491E-08	2.354574E-07	1.621284E-12	1.493448E-10	8.637335E-06	6.672452E-07
5.600000E+01	3.267055E-07	5.001802E-10	9.641917E-06	3.037705E-08	3.578547E-07	3.521911E-12	2.210941E-10	9.045122E-06	4.621401E-07
5.800000E+01	5.074470E-07	8.213887E-10	9.458820E-06	3.209032E-08	5.408428E-07	7.606963E-12	3.221175E-10	9.338851E-06	3.143684E-07
6.000000E+01	7.748574E-07	1.306300E-09	9.189332E-06	3.319822E-08	8.101736E-07	1.621973E-11	4.621184E-10	9.542569E-06	2.118855E-07
6.200000E+01	1.161061E-06	2.011476E-09	8.801165E-06	3.375121E-08	1.198115E-06	3.385284E-11	6.523152E-10	9.680458E-06	1.425694E-07
6.400000E+01	1.702170E-06	2.992699E-09	8.258065E-06	3.377989E-08	1.740894E-06	6.847947E-11	9.038933E-10	9.772633E-06	9.634164E-08
6.600000E+01	2.431008E-06	4.283334E-09	7.527147E-06	3.327800E-08	2.471363E-06	1.326975E-10	1.224653E-09	9.834126E-06	6.568569E-08
6.800000E+01	3.362837E-06	5.856852E-09	6.593244E-06	3.220497E-08	3.404657E-06	2.429649E-10	1.613371E-09	9.875489E-06	4.534657E-08
7.000000E+01	4.474623E-06	7.581353E-09	5.479704E-06	3.051040E-08	4.517415E-06	4.139222E-10	2.052690E-09	9.903863E-06	3.178695E-08
7.200000E+01	5.686734E-06	9.200708E-09	4.266680E-06	2.818468E-08	5.729523E-06	6.462082E-10	2.504555E-09	9.923960E-06	2.267515E-08
7.400000E+01	6.867578E-06	1.040085E-08	3.086294E-06	2.532630E-08	6.908961E-06	9.144257E-10	2.915708E-09	9.938779E-06	1.648973E-08
7.600000E+01	7.878653E-06	1.097279E-08	2.077224E-06	2.217798E-08	7.917195E-06	1.171630E-09	3.237700E-09	9.950102E-06	1.224104E-08
7.800000E+01	8.638861E-06	1.094545E-08	1.320180E-06	1.906836E-08	8.673619E-06	1.375518E-09	3.450221E-09	9.958912E-06	9.284586E-09
8.000000E+01	9.150814E-06	1.053724E-08	8.118328E-07	1.627850E-08	9.181578E-06	1.511373E-09	3.566153E-09	9.965758E-06	7.198895E-09
8.200000E+01	9.470308E-06	9.990487E-09	4.957613E-07	1.394974E-08	9.497444E-06	1.589425E-09	3.615549E-09	9.971022E-06	5.706493E-09
8.400000E+01	9.661747E-06	9.465436E-09	3.072292E-07	1.209317E-08	9.685886E-06	1.628470E-09	3.627653E-09	9.975033E-06	4.623141E-09
8.600000E+01	9.774994E-06	9.034797E-09	1.962866E-07	1.064943E-08	9.796801E-06	1.644738E-09	3.623274E-09	9.978077E-06	3.825302E-09
8.800000E+01	9.842348E-06	8.717632E-09	1.306776E-07	9.539059E-09	9.862409E-06	1.649080E-09	3.615031E-09	9.980387E-06	3.229273E-09
9.000000E+01	9.883036E-06	8.508875E-09	9.125865E-08	8.687948E-09	9.901836E-06	1.647947E-09	3.609946E-09	9.982147E-06	2.777741E-09
9.200000E+01	9.908111E-06	8.395670E-09	6.706157E-08	8.035614E-09	9.926037E-06	1.644960E-09	3.611740E-09	9.983491E-06	2.431036E-09
9.400000E+01	9.923880E-06	8.364565E-09	5.185491E-08	7.535587E-09	9.941239E-06	1.642098E-09	3.622319E-09	9.984519E-06	2.161398E-09
9.600000E+01	9.933963E-06	8.404037E-09	4.207569E-08	7.153138E-09	9.951001E-06	1.640419E-09	3.642620E-09	9.985306E-06	1.949186E-09
9.800000E+01	9.940470E-06	8.505030E-09	3.565684E-08	6.862598E-09	9.957389E-06	1.640476E-09	3.673085E-09	9.985904E-06	1.780347E-09
