# temperature	A	A+A	A+B	A+SE	B	B+B	B+SE	SE	SE+SE
4.600000E+01	3.021096E-07	5.190746E-11	1.499440E-03	2.581025E-07	5.361347E-07	1.151833E-11	2.415822E-08	8.318323E-04	3.339427E-04
4.800000E+01	5.044539E-07	1.123062E-10	1.499142E-03	3.529992E-07	8.198683E-07	2.459864E-11	3.776018E-08	9.174799E-04	2.910647E-04
5.000000E+01	8.349592E-07	2.409137E-10	1.498687E-03	4.771404E-07	1.253996E-06	5.300453E-11	5.847988E-08	9.988456E-04	2.503094E-04
5.200000E+01	1.368467E-06	5.125779E-10	1.497993E-03	6.379352E-07	1.917466E-06	1.150354E-10	8.973057E-08	1.073875E-03	2.126985E-04
5.400000E+01	2.219022E-06	1.082267E-09	1.496934E-03	8.447448E-07	2.929027E-06	2.508887E-10	1.364033E-07	1.141101E-03	1.789588E-04
5.600000E+01	3.557664E-06	2.268983E-09	1.495328E-03	1.109651E-06	4.465332E-06	5.483684E-10	2.054264E-07	1.199748E-03	1.494685E-04
5.800000E+01	5.636662E-06	4.725183E-09	1.492905E-03	1.448420E-06	6.785651E-06	1.197436E-09	3.064855E-07	1.249705E-03	1.242700E-04
6.000000E+01	8.821385E-06	9.774346E-09	1.489277E-03	1.881582E-06	1.026439E-05	2.603479E-09	4.529143E-07	1.291393E-03	1.031364E-04
6.200000E+01	1.363028E-05	2.007135E-08	1.483894E-03	2.435510E-06	1.543197E-05	5.616177E-09	6.627279E-07	1.325574E-03	8.566396E-05
6.400000E+01	2.078159E-05	4.086178E-08	1.475993E-03	3.143298E-06	2.302294E-05	1.197670E-08	9.597182E-07	1.353172E-03	7.136229E-05
6.600000E+01	3.124215E-05	8.230284E-08	1.464548E-03	4.045121E-06	3.402714E-05	2.515594E-08	1.374424E-06	1.375128E-03	5.972645E-05
6.800000E+01	4.626783E-05	1.635495E-07	1.448217E-03	5.187601E-06	4.973420E-05	5.184505E-08	1.944638E-06	1.392300E-03	5.028364E-05
7.000000E+01	6.741676E-05	3.195123E-07	1.425323E-03	6.621426E-06	7.175346E-05	1.044298E-07	2.714898E-06	1.405428E-03	4.261783E-05
7.200000E+01	9.650528E-05	6.110777E-07	1.393876E-03	8.396305E-06	1.019801E-04	2.047230E-07	3.734172E-06	1.415113E-03	3.637816E-05
7.400000E+01	1.354661E-04	1.138561E-06	1.351704E-03	1.055230E-05	1.424671E-04	3.888233E-07	5.050756E-06	1.421842E-03	3.127738E-05
7.600000E+01	1.860654E-04	2.055334E-06	1.296717E-03	1.310703E-05	1.951558E-04	7.118867E-07	6.703501E-06	1.426019E-03	2.708530E-05
7.800000E+01	2.494543E-04	3.573387E-06	1.227359E-03	1.603980E-05	2.614324E-04	1.249639E-06	8.709181E-06	1.428010E-03	2.362033E-05
8.000000E+01	3.255924E-04	5.946470E-06	1.143239E-03	1.927602E-05	3.415313E-04	2.091212E-06	1.104760E-05	1.428195E-03	2.074079E-05
8.200000E+01	4.126904E-04	9.415751E-06	1.045799E-03	2.267906E-05	4.339165E-04	3.317714E-06	1.364895E-05	1.426998E-03	1.833683E-05
8.400000E+01	5.069487E-04	1.411782E-05	9.387573E-04	2.605844E-05	5.349183E-04	4.966792E-06	1.639083E-05	1.424905E-03	1.632311E-05
8.600000E+01	6.029023E-04	1.998907E-05	8.279195E-04	2.920009E-05	6.389745E-04	6.996731E-06	1.911252E-05	1.422423E-03	1.463236E-05
8.800000E+01	6.944768E-04	2.673102E-05	7.201473E-04	3.191387E-05	7.396545E-04	9.275420E-06	2.164738E-05	1.420019E-03	1.321008E-05
9.000000E+01	7.764235E-04	3.388291E-05	6.217313E-04	3.407936E-05	8.311822E-04	1.161193E-05	2.386266E-05	1.418037E-03	1.201072E-05
9.200000E+01	8.454587E-04	4.097264E-05	5.369284E-04	3.566760E-05	9.097479E-04	1.381802E-05	2.568762E-05	1.416654E-03	1.099548E-05
9.400000E+01	9.005824E-04	4.765432E-05	4.673792E-04	3.672972E-05	9.739790E-04	1.576222E-05	2.711732E-05	1.415890E-03	1.013145E-05
9.600000E+01	9.426047E-04	5.376190E-05	4.125074E-04	3.736408E-05	1.024521E-03	1.738852E-05	2.819497E-05	1.415659E-03	9.391212E-06
9.800000E+01	9.733319E-04	5.928150E-05	3.704233E-04	3.768179E-05	1.063185E-03	1.870237E-05	2.898694E-05	1.415826E-03	8.752476E-06
