Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
6.4E0	******	******	******	******	10	1.35E-2	-1.53E-4	3.31E-3
6.5E0	******	******	******	******	10	-8.9E-3	-3.84E-6	-2.19E-3
6.6E0	******	******	******	******	10	-1.96E-2	-6.09E-5	-4.82E-3
6.7E0	******	******	******	******	10	1.65E-3	-4.94E-5	4.06E-4
6.8E0	******	******	******	******	10	-1.72E-2	-1.17E-4	-4.22E-3
6.9E0	******	******	******	******	10	-5.82E-2	7.9E-5	-1.43E-2
7E0	******	******	******	******	10	1.93E-2	-8.07E-5	4.73E-3
7.1E0	******	******	******	******	10	5.37E-2	-1E-4	1.32E-2
7.2E0	******	******	******	******	10	4.32E-2	-5.1E-5	1.06E-2
7.3E0	******	******	******	******	10	7.45E-2	-1.54E-4	1.83E-2
7.4E0	******	******	******	******	10	1.12E-1	-1.88E-4	2.75E-2
7.5E0	******	******	******	******	10	1.76E-2	-1.9E-4	4.32E-3
