Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
7.9E0	******	******	******	******	40	-2.44E0	-3.86E-5	-6E-1
8E0	******	******	******	******	40	-2.45E0	-1.17E-6	-6.02E-1
8.1E0	******	******	******	******	40	-2.41E0	3.2E-7	-5.92E-1
8.2E0	******	******	******	******	40	-2.31E0	-1.07E-4	-5.68E-1
8.3E0	******	******	******	******	40	-2.28E0	-1.31E-4	-5.61E-1
8.4E0	******	******	******	******	40	-2.21E0	-1.75E-4	-5.43E-1
8.5E0	******	******	******	******	40	-2.18E0	-1.62E-4	-5.36E-1
8.6E0	******	******	******	******	40	-2.15E0	-1.3E-4	-5.28E-1
8.7E0	******	******	******	******	40	-2.08E0	-1.91E-4	-5.11E-1
8.8E0	******	******	******	******	40	-2.04E0	-1.87E-4	-5.02E-1
8.9E0	******	******	******	******	40	-2.02E0	-1.14E-4	-4.96E-1
9E0	******	******	******	******	40	-2.05E0	-1.67E-5	-5.04E-1
9.1E0	******	******	******	******	40	-1.95E0	-1.14E-4	-4.8E-1
9.2E0	******	******	******	******	40	-1.97E0	-1.04E-5	-4.84E-1
9.3E0	******	******	******	******	40	-1.92E0	-3.68E-6	-4.71E-1
9.4E0	******	******	******	******	40	-1.92E0	-1.54E-5	-4.73E-1
9.5E0	******	******	******	******	40	-1.92E0	1.07E-5	-4.71E-1
9.6E0	******	******	******	******	40	-1.85E0	4.72E-5	-4.54E-1
9.7E0	******	******	******	******	40	-1.86E0	7E-5	-4.57E-1
9.8E0	******	******	******	******	40	-1.76E0	-4.03E-5	-4.32E-1
9.9E0	******	******	******	******	40	-1.86E0	1.82E-4	-4.56E-1
1E+1	******	******	******	******	40	-1.81E0	6.91E-5	-4.44E-1
