Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
34	3.4E0	******	******	******	******	25	1.9E0	1.42E-4	4.67E-1
35	3.5E0	******	******	******	******	25	1.83E0	-5.09E-5	4.51E-1
36	3.6E0	******	******	******	******	25	1.77E0	-7.31E-6	4.34E-1
37	3.7E0	******	******	******	******	25	1.59E0	1.46E-4	3.92E-1
38	3.8E0	******	******	******	******	25	1.63E0	-5.76E-5	4E-1
39	3.9E0	******	******	******	******	25	1.49E0	5.8E-5	3.67E-1
40	4E0	******	******	******	******	25	1.48E0	-4.27E-5	3.63E-1
41	4.1E0	******	******	******	******	25	1.36E0	3.18E-5	3.34E-1
42	4.2E0	******	******	******	******	25	1.36E0	-2.14E-5	3.34E-1
43	4.3E0	******	******	******	******	25	1.27E0	9.4E-6	3.12E-1
44	4.4E0	******	******	******	******	25	1.19E0	4.71E-5	2.91E-1
45	4.5E0	******	******	******	******	25	1.17E0	-2.23E-5	2.88E-1
46	4.6E0	******	******	******	******	25	1.06E0	9.87E-5	2.61E-1
47	4.7E0	******	******	******	******	25	1.08E0	-1.16E-4	2.66E-1
48	4.8E0	******	******	******	******	25	9.74E-1	8.61E-5	2.39E-1
49	4.9E0	******	******	******	******	25	9.53E-1	-2.83E-5	2.34E-1
50	5E0	******	******	******	******	25	8.8E-1	3.58E-5	2.16E-1
51	5.1E0	******	******	******	******	25	8.97E-1	-2.16E-5	2.2E-1
52	5.2E0	******	******	******	******	25	8.37E-1	-5.05E-5	2.06E-1
53	5.3E0	******	******	******	******	25	7.91E-1	7.51E-5	1.94E-1
54	5.4E0	******	******	******	******	25	7.42E-1	-3.05E-5	1.82E-1
55	5.5E0	******	******	******	******	25	7.24E-1	7.7E-5	1.78E-1
56	5.6E0	******	******	******	******	25	7.05E-1	-3.71E-5	1.73E-1
57	5.7E0	******	******	******	******	25	6.46E-1	2.81E-5	1.59E-1
58	5.8E0	******	******	******	******	25	6.42E-1	1.9E-6	1.58E-1
59	5.9E0	******	******	******	******	25	6.02E-1	1.58E-5	1.48E-1
60	6E0	******	******	******	******	25	5.49E-1	9.11E-5	1.35E-1
61	6.1E0	******	******	******	******	25	5.64E-1	-2.21E-5	1.39E-1
62	6.2E0	******	******	******	******	25	4.97E-1	8.33E-5	1.22E-1
63	6.3E0	******	******	******	******	25	5.1E-1	-4.75E-5	1.25E-1
64	6.4E0	******	******	******	******	25	4.92E-1	1.69E-5	1.21E-1
65	6.5E0	******	******	******	******	25	4.65E-1	2.72E-5	1.14E-1
66	6.6E0	******	******	******	******	25	3.98E-1	9.71E-5	9.78E-2
67	6.7E0	******	******	******	******	25	4.03E-1	8.28E-5	9.91E-2
68	6.8E0	******	******	******	******	25	3.82E-1	9.12E-5	9.4E-2
69	6.9E0	******	******	******	******	25	3.39E-1	1.02E-4	8.34E-2
70	7E0	******	******	******	******	25	3.55E-1	8.1E-5	8.74E-2
71	7.1E0	******	******	******	******	25	3.48E-1	8.9E-5	8.55E-2
72	7.2E0	******	******	******	******	25	3.11E-1	1.03E-4	7.63E-2
73	7.3E0	******	******	******	******	25	2.86E-1	1.13E-4	7.02E-2
74	7.4E0	******	******	******	******	25	2.91E-1	1.06E-4	7.15E-2
75	7.5E0	******	******	******	******	25	2.68E-1	5.15E-5	6.58E-2
76	7.6E0	******	******	******	******	25	2.34E-1	1.15E-4	5.75E-2
77	7.7E0	******	******	******	******	25	2.72E-1	4.01E-5	6.68E-2
78	7.8E0	******	******	******	******	25	2.12E-1	1.31E-4	5.21E-2
79	7.9E0	******	******	******	******	25	2.22E-1	8.6E-5	5.45E-2
80	8E0	******	******	******	******	25	2.06E-1	8.16E-5	5.05E-2
81	8.1E0	******	******	******	******	25	1.89E-1	8.02E-5	4.65E-2
82	8.2E0	******	******	******	******	25	2.09E-1	3.43E-5	5.14E-2
83	8.3E0	******	******	******	******	25	1.56E-1	2.27E-4	3.84E-2
84	8.4E0	******	******	******	******	25	1.88E-1	2.38E-5	4.61E-2
85	8.5E0	******	******	******	******	25	1.4E-1	1.35E-4	3.44E-2
86	8.6E0	******	******	******	******	25	1.37E-1	6.93E-5	3.36E-2
87	8.7E0	******	******	******	******	25	1.26E-1	8.74E-5	3.09E-2
88	8.8E0	******	******	******	******	25	1.24E-1	7.97E-5	3.05E-2
89	8.9E0	******	******	******	******	25	1.21E-1	3.34E-5	2.98E-2
90	9E0	******	******	******	******	25	7.02E-2	1.99E-4	1.73E-2
91	9.1E0	******	******	******	******	25	9.58E-2	1.21E-4	2.35E-2
92	9.2E0	******	******	******	******	25	1.05E-1	4.34E-5	2.57E-2
93	9.3E0	******	******	******	******	25	9.9E-2	5.53E-5	2.43E-2
94	9.4E0	******	******	******	******	25	6.35E-2	1.78E-4	1.56E-2
95	9.5E0	******	******	******	******	25	1.05E-1	1.87E-5	2.59E-2
96	9.6E0	******	******	******	******	25	8.52E-2	2.45E-5	2.09E-2
97	9.7E0	******	******	******	******	25	1.07E-1	1.39E-5	2.64E-2
98	9.8E0	******	******	******	******	25	4.35E-2	1.55E-4	1.07E-2
99	9.9E0	******	******	******	******	25	9.82E-2	3.54E-5	2.41E-2
100	1E+1	******	******	******	******	25	8.94E-2	1.7E-5	2.2E-2
