Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
113	1.13E+1	******	******	******	******	25	2.03E0	1E+1	4.99E-1
114	1.14E+1	******	******	******	******	25	1.94E0	1E+1	4.77E-1
115	1.15E+1	******	******	******	******	25	1.91E0	1E+1	4.69E-1
116	1.16E+1	******	******	******	******	25	1.81E0	1E+1	4.46E-1
117	1.17E+1	******	******	******	******	25	1.79E0	1E+1	4.41E-1
118	1.18E+1	******	******	******	******	25	1.68E0	1E+1	4.12E-1
119	1.19E+1	******	******	******	******	25	1.7E0	1E+1	4.19E-1
120	1.2E+1	******	******	******	******	25	1.61E0	1E+1	3.97E-1
121	1.21E+1	******	******	******	******	25	1.52E0	1E+1	3.74E-1
122	1.22E+1	******	******	******	******	25	1.51E0	1E+1	3.72E-1
123	1.23E+1	******	******	******	******	25	1.4E0	1E+1	3.44E-1
124	1.24E+1	******	******	******	******	25	1.38E0	1E+1	3.4E-1
125	1.25E+1	******	******	******	******	25	1.33E0	1E+1	3.26E-1
126	1.26E+1	******	******	******	******	25	1.32E0	1E+1	3.26E-1
127	1.27E+1	******	******	******	******	25	1.31E0	1E+1	3.22E-1
128	1.28E+1	******	******	******	******	25	1.24E0	1E+1	3.04E-1
129	1.29E+1	******	******	******	******	25	1.22E0	1E+1	3E-1
130	1.3E+1	******	******	******	******	25	1.2E0	1E+1	2.95E-1
131	1.31E+1	******	******	******	******	25	1.12E0	1E+1	2.75E-1
132	1.32E+1	******	******	******	******	25	1.19E0	1E+1	2.92E-1
133	1.33E+1	******	******	******	******	25	1.1E0	1E+1	2.7E-1
134	1.34E+1	******	******	******	******	25	1.08E0	1E+1	2.66E-1
135	1.35E+1	******	******	******	******	25	1.09E0	1E+1	2.68E-1
136	1.36E+1	******	******	******	******	25	1.05E0	1E+1	2.59E-1
137	1.37E+1	******	******	******	******	25	1.04E0	1E+1	2.56E-1
138	1.38E+1	******	******	******	******	25	1.01E0	1E+1	2.47E-1
139	1.39E+1	******	******	******	******	25	9.99E-1	1E+1	2.45E-1
140	1.4E+1	******	******	******	******	25	1.03E0	1E+1	2.54E-1
141	1.41E+1	******	******	******	******	25	9.68E-1	1E+1	2.38E-1
142	1.42E+1	******	******	******	******	25	9.25E-1	1E+1	2.27E-1
143	1.43E+1	******	******	******	******	25	9.78E-1	1E+1	2.4E-1
144	1.44E+1	******	******	******	******	25	8.74E-1	1E+1	2.15E-1
145	1.45E+1	******	******	******	******	25	9.4E-1	1E+1	2.31E-1
146	1.46E+1	******	******	******	******	25	8.79E-1	1E+1	2.16E-1
147	1.47E+1	******	******	******	******	25	8.83E-1	1E+1	2.17E-1
148	1.48E+1	******	******	******	******	25	8.74E-1	1E+1	2.15E-1
149	1.49E+1	******	******	******	******	25	8.65E-1	1E+1	2.13E-1
150	1.5E+1	******	******	******	******	25	8.01E-1	1E+1	1.97E-1
151	1.51E+1	******	******	******	******	25	7.91E-1	1E+1	1.94E-1
152	1.52E+1	******	******	******	******	25	8.07E-1	1E+1	1.98E-1
153	1.53E+1	******	******	******	******	25	7.72E-1	1E+1	1.9E-1
154	1.54E+1	******	******	******	******	25	7.73E-1	1E+1	1.9E-1
155	1.55E+1	******	******	******	******	25	7.25E-1	1E+1	1.78E-1
156	1.56E+1	******	******	******	******	25	7.55E-1	1E+1	1.85E-1
157	1.57E+1	******	******	******	******	25	6.7E-1	1E+1	1.65E-1
158	1.58E+1	******	******	******	******	25	6.75E-1	1E+1	1.66E-1
159	1.59E+1	******	******	******	******	25	7.15E-1	1E+1	1.76E-1
160	1.6E+1	******	******	******	******	25	6.54E-1	1E+1	1.61E-1
161	1.61E+1	******	******	******	******	25	7.08E-1	1E+1	1.74E-1
162	1.62E+1	******	******	******	******	25	6.56E-1	1E+1	1.61E-1
163	1.63E+1	******	******	******	******	25	6.42E-1	1E+1	1.58E-1
164	1.64E+1	******	******	******	******	25	6.45E-1	1E+1	1.59E-1
165	1.65E+1	******	******	******	******	25	6.99E-1	1E+1	1.72E-1
166	1.66E+1	******	******	******	******	25	6.45E-1	1E+1	1.59E-1
167	1.67E+1	******	******	******	******	25	6.12E-1	1E+1	1.5E-1
168	1.68E+1	******	******	******	******	25	6.86E-1	1E+1	1.69E-1
169	1.69E+1	******	******	******	******	25	6.65E-1	1E+1	1.63E-1
170	1.7E+1	******	******	******	******	25	6.75E-1	1E+1	1.66E-1
171	1.71E+1	******	******	******	******	25	6.21E-1	1E+1	1.53E-1
172	1.72E+1	******	******	******	******	25	6.7E-1	1E+1	1.65E-1
173	1.73E+1	******	******	******	******	25	6.52E-1	1E+1	1.6E-1
174	1.74E+1	******	******	******	******	25	6.43E-1	1E+1	1.58E-1
175	1.75E+1	******	******	******	******	25	6.28E-1	1E+1	1.54E-1
176	1.76E+1	******	******	******	******	25	6.57E-1	1E+1	1.61E-1
177	1.77E+1	******	******	******	******	25	6.34E-1	1E+1	1.56E-1
178	1.78E+1	******	******	******	******	25	5.9E-1	1E+1	1.45E-1
179	1.79E+1	******	******	******	******	25	6.03E-1	1E+1	1.48E-1
180	1.8E+1	******	******	******	******	25	5.86E-1	1E+1	1.44E-1
181	1.81E+1	******	******	******	******	25	5.98E-1	1E+1	1.47E-1
182	1.82E+1	******	******	******	******	25	6.06E-1	1E+1	1.49E-1
183	1.83E+1	******	******	******	******	25	5.02E-1	1E+1	1.23E-1
184	1.84E+1	******	******	******	******	25	6.09E-1	1E+1	1.5E-1
185	1.85E+1	******	******	******	******	25	4.86E-1	1E+1	1.19E-1
186	1.86E+1	******	******	******	******	25	5.71E-1	1E+1	1.4E-1
187	1.87E+1	******	******	******	******	25	5.32E-1	1E+1	1.31E-1
188	1.88E+1	******	******	******	******	25	5.35E-1	1E+1	1.32E-1
189	1.89E+1	******	******	******	******	25	4.6E-1	1E+1	1.13E-1
190	1.9E+1	******	******	******	******	25	4.88E-1	1E+1	1.2E-1
191	1.91E+1	******	******	******	******	25	4.97E-1	1E+1	1.22E-1
192	1.92E+1	******	******	******	******	25	4.54E-1	1E+1	1.11E-1
193	1.93E+1	******	******	******	******	25	5.47E-1	1E+1	1.34E-1
194	1.94E+1	******	******	******	******	25	4.67E-1	1E+1	1.15E-1
195	1.95E+1	******	******	******	******	25	4.61E-1	1E+1	1.13E-1
196	1.96E+1	******	******	******	******	25	4.58E-1	1E+1	1.13E-1
197	1.97E+1	******	******	******	******	25	5.15E-1	1E+1	1.27E-1
198	1.98E+1	******	******	******	******	25	4.93E-1	1E+1	1.21E-1
199	1.99E+1	******	******	******	******	25	4.86E-1	1E+1	1.2E-1
200	2E+1	******	******	******	******	25	5.06E-1	1E+1	1.24E-1
201	2.01E+1	******	******	******	******	25	5.09E-1	1E+1	1.25E-1
202	2.02E+1	******	******	******	******	25	4.81E-1	1E+1	1.18E-1
203	2.03E+1	******	******	******	******	25	5.19E-1	1E+1	1.28E-1
204	2.04E+1	******	******	******	******	25	4.66E-1	1E+1	1.14E-1
205	2.05E+1	******	******	******	******	25	4.94E-1	1E+1	1.21E-1
206	2.06E+1	******	******	******	******	25	5.2E-1	1E+1	1.28E-1
207	2.07E+1	******	******	******	******	25	4.85E-1	1E+1	1.19E-1
208	2.08E+1	******	******	******	******	25	4.92E-1	1E+1	1.21E-1
209	2.09E+1	******	******	******	******	25	4.81E-1	1E+1	1.18E-1
210	2.1E+1	******	******	******	******	25	4.22E-1	1E+1	1.04E-1
211	2.11E+1	******	******	******	******	25	4.77E-1	1E+1	1.17E-1
212	2.12E+1	******	******	******	******	25	4E-1	1E+1	9.84E-2
213	2.13E+1	******	******	******	******	25	4.64E-1	1E+1	1.14E-1
214	2.14E+1	******	******	******	******	25	4.24E-1	1E+1	1.04E-1
215	2.15E+1	******	******	******	******	25	4.12E-1	1E+1	1.01E-1
216	2.16E+1	******	******	******	******	25	3.98E-1	1E+1	9.77E-2
217	2.17E+1	******	******	******	******	25	3.87E-1	1E+1	9.52E-2
218	2.18E+1	******	******	******	******	25	4.14E-1	1E+1	1.02E-1
219	2.19E+1	******	******	******	******	25	3.43E-1	1E+1	8.42E-2
220	2.2E+1	******	******	******	******	25	3.76E-1	1E+1	9.25E-2
221	2.21E+1	******	******	******	******	25	3.69E-1	1E+1	9.08E-2
222	2.22E+1	******	******	******	******	25	3.31E-1	1E+1	8.13E-2
223	2.23E+1	******	******	******	******	25	3.04E-1	1E+1	7.46E-2
224	2.24E+1	******	******	******	******	25	3.55E-1	1E+1	8.73E-2
225	2.25E+1	******	******	******	******	25	3.16E-1	1E+1	7.76E-2
226	2.26E+1	******	******	******	******	25	3.36E-1	1E+1	8.26E-2
227	2.27E+1	******	******	******	******	25	2.87E-1	1E+1	7.05E-2
228	2.28E+1	******	******	******	******	25	2.95E-1	1E+1	7.26E-2
229	2.29E+1	******	******	******	******	25	2.86E-1	1E+1	7.03E-2
230	2.3E+1	******	******	******	******	25	2.95E-1	1E+1	7.24E-2
231	2.31E+1	******	******	******	******	25	2.9E-1	1E+1	7.13E-2
232	2.32E+1	******	******	******	******	25	3.03E-1	1E+1	7.45E-2
233	2.33E+1	******	******	******	******	25	2.72E-1	1E+1	6.68E-2
234	2.34E+1	******	******	******	******	25	2.58E-1	1E+1	6.35E-2
235	2.35E+1	******	******	******	******	25	2.36E-1	1E+1	5.8E-2
236	2.36E+1	******	******	******	******	25	2.87E-1	1E+1	7.06E-2
237	2.37E+1	******	******	******	******	25	2.7E-1	1E+1	6.63E-2
238	2.38E+1	******	******	******	******	25	2.53E-1	1E+1	6.23E-2
239	2.39E+1	******	******	******	******	25	2.32E-1	1E+1	5.7E-2
240	2.4E+1	******	******	******	******	25	2.69E-1	1E+1	6.61E-2
241	2.41E+1	******	******	******	******	25	2.54E-1	1E+1	6.25E-2
242	2.42E+1	******	******	******	******	25	2.22E-1	1E+1	5.46E-2
243	2.43E+1	******	******	******	******	25	2.73E-1	1E+1	6.7E-2
244	2.44E+1	******	******	******	******	25	2.72E-1	1E+1	6.68E-2
245	2.45E+1	******	******	******	******	25	2.34E-1	1E+1	5.75E-2
246	2.46E+1	******	******	******	******	25	2.88E-1	1E+1	7.08E-2
247	2.47E+1	******	******	******	******	25	2.45E-1	1E+1	6.01E-2
248	2.48E+1	******	******	******	******	25	2.73E-1	1E+1	6.7E-2
249	2.49E+1	******	******	******	******	25	2.27E-1	1E+1	5.59E-2
250	2.5E+1	******	******	******	******	25	2.49E-1	1E+1	6.12E-2
251	2.51E+1	******	******	******	******	25	2.31E-1	1E+1	5.69E-2
252	2.52E+1	******	******	******	******	25	1.87E-1	1E+1	4.6E-2
253	2.53E+1	******	******	******	******	25	2.24E-1	1E+1	5.51E-2
254	2.54E+1	******	******	******	******	25	2.58E-1	1E+1	6.34E-2
255	2.55E+1	******	******	******	******	25	2.46E-1	1E+1	6.05E-2
256	2.56E+1	******	******	******	******	25	2.45E-1	1E+1	6.02E-2
257	2.57E+1	******	******	******	******	25	2.3E-1	1E+1	5.66E-2
258	2.58E+1	******	******	******	******	25	1.81E-1	1E+1	4.44E-2
259	2.59E+1	******	******	******	******	25	2.09E-1	1E+1	5.13E-2
260	2.6E+1	******	******	******	******	25	1.72E-1	1E+1	4.22E-2
261	2.61E+1	******	******	******	******	25	2.06E-1	1E+1	5.06E-2
262	2.62E+1	******	******	******	******	25	2.69E-1	1E+1	6.61E-2
263	2.63E+1	******	******	******	******	25	2.09E-1	1E+1	5.14E-2
264	2.64E+1	******	******	******	******	25	2.28E-1	1E+1	5.6E-2
265	2.65E+1	******	******	******	******	25	1.75E-1	1E+1	4.31E-2
266	2.66E+1	******	******	******	******	25	2.4E-1	1E+1	5.89E-2
267	2.67E+1	******	******	******	******	25	2.55E-1	1E+1	6.26E-2
268	2.68E+1	******	******	******	******	25	2.49E-1	1E+1	6.12E-2
269	2.69E+1	******	******	******	******	25	2.3E-1	1E+1	5.65E-2
270	2.7E+1	******	******	******	******	25	2.44E-1	1E+1	6E-2
271	2.71E+1	******	******	******	******	25	3.3E-1	1E+1	8.11E-2
272	2.72E+1	******	******	******	******	25	2.62E-1	1E+1	6.44E-2
273	2.73E+1	******	******	******	******	25	3.19E-1	1E+1	7.84E-2
274	2.74E+1	******	******	******	******	25	2.62E-1	1E+1	6.45E-2
275	2.75E+1	******	******	******	******	25	3.66E-1	1E+1	9E-2
276	2.76E+1	******	******	******	******	25	3.29E-1	1E+1	8.09E-2
277	2.77E+1	******	******	******	******	25	3.54E-1	1E+1	8.7E-2
278	2.78E+1	******	******	******	******	25	3.54E-1	1E+1	8.7E-2
279	2.79E+1	******	******	******	******	25	3.08E-1	1E+1	7.57E-2
280	2.8E+1	******	******	******	******	25	3.41E-1	1E+1	8.39E-2
281	2.81E+1	******	******	******	******	25	2.7E-1	1E+1	6.63E-2
282	2.82E+1	******	******	******	******	25	3.25E-1	1E+1	7.98E-2
283	2.83E+1	******	******	******	******	25	2.83E-1	1E+1	6.96E-2
284	2.84E+1	******	******	******	******	25	3.4E-1	1E+1	8.34E-2
285	2.85E+1	******	******	******	******	25	3.26E-1	1E+1	8.01E-2
286	2.86E+1	******	******	******	******	25	2.92E-1	1E+1	7.17E-2
287	2.87E+1	******	******	******	******	25	2.65E-1	1E+1	6.5E-2
288	2.88E+1	******	******	******	******	25	2.84E-1	1E+1	6.97E-2
289	2.89E+1	******	******	******	******	25	2.71E-1	1E+1	6.66E-2
290	2.9E+1	******	******	******	******	25	2.17E-1	1E+1	5.34E-2
291	2.91E+1	******	******	******	******	25	2.58E-1	1E+1	6.35E-2
292	2.92E+1	******	******	******	******	25	2.21E-1	1E+1	5.43E-2
293	2.93E+1	******	******	******	******	25	2.37E-1	1E+1	5.82E-2
294	2.94E+1	******	******	******	******	25	1.84E-1	1E+1	4.52E-2
295	2.95E+1	******	******	******	******	25	2.01E-1	1E+1	4.95E-2
296	2.96E+1	******	******	******	******	25	2.16E-1	1E+1	5.31E-2
297	2.97E+1	******	******	******	******	25	2.04E-1	1E+1	5E-2
298	2.98E+1	******	******	******	******	25	1.55E-1	1E+1	3.81E-2
299	2.99E+1	******	******	******	******	25	1.81E-1	1E+1	4.45E-2
300	3E+1	******	******	******	******	25	1.56E-1	1E+1	3.84E-2
301	3.01E+1	******	******	******	******	25	1.34E-1	1E+1	3.3E-2
302	3.02E+1	******	******	******	******	25	1.86E-1	1E+1	4.56E-2
303	3.03E+1	******	******	******	******	25	1.86E-1	1E+1	4.57E-2
304	3.04E+1	******	******	******	******	25	1.45E-1	1E+1	3.57E-2
305	3.05E+1	******	******	******	******	25	2.06E-1	1E+1	5.05E-2
306	3.06E+1	******	******	******	******	25	1.76E-1	1E+1	4.33E-2
307	3.07E+1	******	******	******	******	25	1.75E-1	1E+1	4.3E-2
308	3.08E+1	******	******	******	******	25	1.98E-1	1E+1	4.87E-2
309	3.09E+1	******	******	******	******	25	1.75E-1	1E+1	4.29E-2
310	3.1E+1	******	******	******	******	25	1.93E-1	1E+1	4.74E-2
311	3.11E+1	******	******	******	******	25	1.67E-1	1E+1	4.11E-2
312	3.12E+1	******	******	******	******	25	2.24E-1	1E+1	5.51E-2
313	3.13E+1	******	******	******	******	25	1.9E-1	1E+1	4.68E-2
314	3.14E+1	******	******	******	******	25	2.27E-1	1E+1	5.57E-2
315	3.15E+1	******	******	******	******	25	2.08E-1	1E+1	5.12E-2
316	3.16E+1	******	******	******	******	25	2.41E-1	1E+1	5.93E-2
317	3.17E+1	******	******	******	******	25	2.15E-1	1E+1	5.29E-2
318	3.18E+1	******	******	******	******	25	2.37E-1	1E+1	5.83E-2
319	3.19E+1	******	******	******	******	25	2.51E-1	1E+1	6.16E-2
320	3.2E+1	******	******	******	******	25	1.99E-1	1E+1	4.89E-2
321	3.21E+1	******	******	******	******	25	2E-1	1E+1	4.91E-2
322	3.22E+1	******	******	******	******	25	1.97E-1	1E+1	4.84E-2
323	3.23E+1	******	******	******	******	25	1.92E-1	1E+1	4.72E-2
324	3.24E+1	******	******	******	******	25	1.64E-1	1E+1	4.03E-2
325	3.25E+1	******	******	******	******	25	1.5E-1	1E+1	3.68E-2
326	3.26E+1	******	******	******	******	25	1.88E-1	1E+1	4.63E-2
327	3.27E+1	******	******	******	******	25	1.66E-1	1E+1	4.09E-2
328	3.28E+1	******	******	******	******	25	1.78E-1	1E+1	4.39E-2
329	3.29E+1	******	******	******	******	25	1.18E-1	1E+1	2.9E-2
330	3.3E+1	******	******	******	******	25	1.82E-1	1E+1	4.46E-2
331	3.31E+1	******	******	******	******	25	1.65E-1	1E+1	4.06E-2
332	3.32E+1	******	******	******	******	25	1.75E-1	1E+1	4.3E-2
333	3.33E+1	******	******	******	******	25	1.77E-1	1E+1	4.35E-2
334	3.34E+1	******	******	******	******	25	1.79E-1	1E+1	4.4E-2
335	3.35E+1	******	******	******	******	25	1.63E-1	1E+1	4E-2
336	3.36E+1	******	******	******	******	25	1.59E-1	1E+1	3.91E-2
337	3.37E+1	******	******	******	******	25	1.98E-1	1E+1	4.86E-2
338	3.38E+1	******	******	******	******	25	1.71E-1	1E+1	4.2E-2
339	3.39E+1	******	******	******	******	25	2.44E-1	1E+1	6E-2
340	3.4E+1	******	******	******	******	25	2.42E-1	1E+1	5.94E-2
341	3.41E+1	******	******	******	******	25	2.42E-1	1E+1	5.94E-2
342	3.42E+1	******	******	******	******	25	2.72E-1	1E+1	6.67E-2
343	3.43E+1	******	******	******	******	25	2.58E-1	1E+1	6.34E-2
344	3.44E+1	******	******	******	******	25	2.87E-1	1E+1	7.05E-2
345	3.45E+1	******	******	******	******	25	2.51E-1	1E+1	6.18E-2
346	3.46E+1	******	******	******	******	25	2.97E-1	1E+1	7.29E-2
347	3.47E+1	******	******	******	******	25	2.49E-1	1E+1	6.11E-2
348	3.48E+1	******	******	******	******	25	2.93E-1	1E+1	7.19E-2
349	3.49E+1	******	******	******	******	25	2.86E-1	1E+1	7.03E-2
350	3.5E+1	******	******	******	******	25	2.91E-1	1E+1	7.15E-2
351	3.51E+1	******	******	******	******	25	2.8E-1	1E+1	6.88E-2
352	3.52E+1	******	******	******	******	25	2.58E-1	1E+1	6.34E-2
353	3.53E+1	******	******	******	******	25	2.9E-1	1E+1	7.13E-2
354	3.54E+1	******	******	******	******	25	3.38E-1	1E+1	8.3E-2
355	3.55E+1	******	******	******	******	25	2.9E-1	1E+1	7.12E-2
356	3.56E+1	******	******	******	******	25	3.12E-1	1E+1	7.67E-2
357	3.57E+1	******	******	******	******	25	2.39E-1	1E+1	5.86E-2
358	3.58E+1	******	******	******	******	25	2.65E-1	1E+1	6.52E-2
359	3.59E+1	******	******	******	******	25	1.82E-1	1E+1	4.47E-2
360	3.6E+1	******	******	******	******	25	3.14E-1	1E+1	7.72E-2
361	3.61E+1	******	******	******	******	25	1.83E-1	1E+1	4.49E-2
362	3.62E+1	******	******	******	******	25	2.52E-1	1E+1	6.19E-2
363	3.63E+1	******	******	******	******	25	2.27E-1	1E+1	5.59E-2
364	3.64E+1	******	******	******	******	25	1.97E-1	1E+1	4.85E-2
365	3.65E+1	******	******	******	******	25	2.09E-1	1E+1	5.15E-2
366	3.66E+1	******	******	******	******	25	1.9E-1	1E+1	4.67E-2
367	3.67E+1	******	******	******	******	25	2.66E-1	1E+1	6.54E-2
368	3.68E+1	******	******	******	******	25	2.18E-1	1E+1	5.36E-2
369	3.69E+1	******	******	******	******	25	2.11E-1	1E+1	5.19E-2
370	3.7E+1	******	******	******	******	25	2.22E-1	1E+1	5.47E-2
371	3.71E+1	******	******	******	******	25	2.03E-1	1E+1	4.98E-2
