Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
128	1.28E+1	******	******	******	******	25	1.31E-1	1E0	3.23E-2
129	1.29E+1	******	******	******	******	25	1.17E-1	1E0	2.87E-2
130	1.3E+1	******	******	******	******	25	1.51E-1	1E0	3.71E-2
131	1.31E+1	******	******	******	******	25	1.17E-1	1E0	2.88E-2
132	1.32E+1	******	******	******	******	25	1.24E-1	1E0	3.05E-2
133	1.33E+1	******	******	******	******	25	1.27E-1	1E0	3.12E-2
134	1.34E+1	******	******	******	******	25	1.06E-1	1E0	2.6E-2
135	1.35E+1	******	******	******	******	25	1.05E-1	1E0	2.58E-2
136	1.36E+1	******	******	******	******	25	9.25E-2	1E0	2.27E-2
137	1.37E+1	******	******	******	******	25	1.14E-1	1E0	2.79E-2
138	1.38E+1	******	******	******	******	25	1.3E-1	1E0	3.19E-2
139	1.39E+1	******	******	******	******	25	1E-1	1E0	2.46E-2
140	1.4E+1	******	******	******	******	25	1.14E-1	1E0	2.8E-2
141	1.41E+1	******	******	******	******	25	1.45E-1	1E0	3.57E-2
142	1.42E+1	******	******	******	******	25	8.76E-2	1E0	2.15E-2
143	1.43E+1	******	******	******	******	25	1.38E-1	1E0	3.4E-2
144	1.44E+1	******	******	******	******	25	1.31E-1	1E0	3.22E-2
145	1.45E+1	******	******	******	******	25	1.33E-1	1E0	3.28E-2
146	1.46E+1	******	******	******	******	25	1.1E-1	1E0	2.69E-2
147	1.47E+1	******	******	******	******	25	1.33E-1	1E0	3.26E-2
148	1.48E+1	******	******	******	******	25	9.08E-2	1E0	2.23E-2
149	1.49E+1	******	******	******	******	25	9.04E-2	1E0	2.22E-2
150	1.5E+1	******	******	******	******	25	9.73E-2	1E0	2.39E-2
151	1.51E+1	******	******	******	******	25	1.14E-1	1E0	2.8E-2
152	1.52E+1	******	******	******	******	25	5.77E-2	1E0	1.42E-2
153	1.53E+1	******	******	******	******	25	1.16E-1	1E0	2.84E-2
154	1.54E+1	******	******	******	******	25	4.61E-2	1E0	1.13E-2
155	1.55E+1	******	******	******	******	25	1.05E-1	1E0	2.57E-2
156	1.56E+1	******	******	******	******	25	1.19E-1	1E0	2.93E-2
157	1.57E+1	******	******	******	******	25	7.93E-2	1E0	1.95E-2
158	1.58E+1	******	******	******	******	25	8.6E-2	1E0	2.11E-2
159	1.59E+1	******	******	******	******	25	7.32E-2	1E0	1.8E-2
160	1.6E+1	******	******	******	******	25	8.93E-2	1E0	2.19E-2
161	1.61E+1	******	******	******	******	25	7.92E-2	1E0	1.95E-2
162	1.62E+1	******	******	******	******	25	8.31E-2	1E0	2.04E-2
163	1.63E+1	******	******	******	******	25	7.39E-2	1E0	1.82E-2
164	1.64E+1	******	******	******	******	25	6.91E-2	1E0	1.7E-2
165	1.65E+1	******	******	******	******	25	2.58E-2	1E0	6.34E-3
166	1.66E+1	******	******	******	******	25	5.71E-2	1E0	1.4E-2
167	1.67E+1	******	******	******	******	25	7.83E-2	1E0	1.92E-2
168	1.68E+1	******	******	******	******	25	5.07E-2	1E0	1.25E-2
169	1.69E+1	******	******	******	******	25	5.5E-2	1E0	1.35E-2
170	1.7E+1	******	******	******	******	25	2.99E-2	1E0	7.34E-3
171	1.71E+1	******	******	******	******	25	4.84E-2	1E0	1.19E-2
172	1.72E+1	******	******	******	******	25	4.57E-2	1E0	1.12E-2
173	1.73E+1	******	******	******	******	25	3.1E-2	1E0	7.61E-3
174	1.74E+1	******	******	******	******	25	5.2E-2	1E0	1.28E-2
175	1.75E+1	******	******	******	******	25	-6.78E-3	1E0	-1.66E-3
176	1.76E+1	******	******	******	******	25	5.75E-2	1E0	1.41E-2
177	1.77E+1	******	******	******	******	25	-1.34E-2	1E0	-3.3E-3
178	1.78E+1	******	******	******	******	25	2.04E-2	1E0	5.02E-3
179	1.79E+1	******	******	******	******	25	-3.72E-4	1E0	-9.14E-5
180	1.8E+1	******	******	******	******	25	1.89E-2	1E0	4.64E-3
181	1.81E+1	******	******	******	******	25	2.84E-2	1E0	6.98E-3
182	1.82E+1	******	******	******	******	25	-1.15E-2	1E0	-2.84E-3
183	1.83E+1	******	******	******	******	25	2.15E-2	1E0	5.28E-3
184	1.84E+1	******	******	******	******	25	-2.57E-2	1E0	-6.3E-3
185	1.85E+1	******	******	******	******	25	8.18E-3	1E0	2.01E-3
186	1.86E+1	******	******	******	******	25	-2.46E-2	1E0	-6.04E-3
187	1.87E+1	******	******	******	******	25	-3.1E-2	1E0	-7.63E-3
188	1.88E+1	******	******	******	******	25	-1.92E-2	1E0	-4.72E-3
189	1.89E+1	******	******	******	******	25	-2.77E-2	1E0	-6.82E-3
190	1.9E+1	******	******	******	******	25	-4.7E-2	1E0	-1.15E-2
191	1.91E+1	******	******	******	******	25	-7.11E-2	1E0	-1.75E-2
192	1.92E+1	******	******	******	******	25	-1.29E-2	1E0	-3.18E-3
193	1.93E+1	******	******	******	******	25	-4.4E-2	1E0	-1.08E-2
194	1.94E+1	******	******	******	******	25	-7.82E-2	1E0	-1.92E-2
195	1.95E+1	******	******	******	******	25	-7.31E-2	1E0	-1.8E-2
196	1.96E+1	******	******	******	******	25	-3.54E-2	1E0	-8.69E-3
197	1.97E+1	******	******	******	******	25	-6.1E-2	1E0	-1.5E-2
198	1.98E+1	******	******	******	******	25	-9.3E-2	1E0	-2.29E-2
199	1.99E+1	******	******	******	******	25	-3.71E-2	1E0	-9.11E-3
200	2E+1	******	******	******	******	25	-8.09E-2	1E0	-1.99E-2
