Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
57	5.7E0	******	******	******	******	15	-1.12E+2	1.63E-5	-2.76E+1
58	5.8E0	******	******	******	******	15	-1.12E+2	-2.86E-5	-2.74E+1
59	5.9E0	******	******	******	******	15	-1.11E+2	1.02E-5	-2.73E+1
60	6E0	******	******	******	******	15	-1.11E+2	6.97E-6	-2.72E+1
61	6.1E0	******	******	******	******	15	-1.1E+2	1.51E-5	-2.7E+1
62	6.2E0	******	******	******	******	15	-1.09E+2	-2.87E-5	-2.69E+1
63	6.3E0	******	******	******	******	15	-1.09E+2	5.57E-5	-2.68E+1
64	6.4E0	******	******	******	******	15	-1.08E+2	2.46E-5	-2.67E+1
65	6.5E0	******	******	******	******	15	-1.08E+2	2.26E-5	-2.65E+1
66	6.6E0	******	******	******	******	15	-1.07E+2	4.05E-5	-2.64E+1
67	6.7E0	******	******	******	******	15	-1.07E+2	1.7E-5	-2.63E+1
68	6.8E0	******	******	******	******	15	-1.06E+2	8.79E-5	-2.62E+1
69	6.9E0	******	******	******	******	15	-1.06E+2	-1.09E-5	-2.6E+1
70	7E0	******	******	******	******	15	-1.06E+2	3.73E-5	-2.59E+1
71	7.1E0	******	******	******	******	15	-1.05E+2	1.68E-6	-2.58E+1
72	7.2E0	******	******	******	******	15	-1.05E+2	4.03E-5	-2.57E+1
73	7.3E0	******	******	******	******	15	-1.04E+2	2.84E-5	-2.56E+1
74	7.4E0	******	******	******	******	15	-1.04E+2	1.92E-5	-2.55E+1
75	7.5E0	******	******	******	******	15	-1.03E+2	3.46E-5	-2.53E+1
76	7.6E0	******	******	******	******	15	-1.03E+2	-3.82E-6	-2.52E+1
77	7.7E0	******	******	******	******	15	-1.02E+2	6.7E-5	-2.51E+1
78	7.8E0	******	******	******	******	15	-1.02E+2	-1.59E-5	-2.5E+1
79	7.9E0	******	******	******	******	15	-1.01E+2	-8.35E-6	-2.49E+1
80	8E0	******	******	******	******	15	-1.01E+2	9.56E-6	-2.48E+1
81	8.1E0	******	******	******	******	15	-1E+2	-5.9E-6	-2.47E+1
82	8.2E0	******	******	******	******	15	-1E+2	6.18E-5	-2.46E+1
83	8.3E0	******	******	******	******	15	-9.96E+1	-1.82E-5	-2.45E+1
84	8.4E0	******	******	******	******	15	-9.92E+1	3.47E-6	-2.44E+1
85	8.5E0	******	******	******	******	15	-9.88E+1	-3.85E-5	-2.43E+1
86	8.6E0	******	******	******	******	15	-9.84E+1	-4.2E-5	-2.42E+1
87	8.7E0	******	******	******	******	15	-9.79E+1	-8.58E-5	-2.41E+1
88	8.8E0	******	******	******	******	15	-9.75E+1	-4.81E-5	-2.4E+1
89	8.9E0	******	******	******	******	15	-9.71E+1	-4.18E-5	-2.39E+1
90	9E0	******	******	******	******	15	-9.67E+1	-8.56E-5	-2.38E+1
91	9.1E0	******	******	******	******	15	-9.63E+1	-4.35E-5	-2.37E+1
92	9.2E0	******	******	******	******	15	-9.59E+1	-1.19E-4	-2.36E+1
93	9.3E0	******	******	******	******	15	-9.55E+1	-2.35E-5	-2.35E+1
94	9.4E0	******	******	******	******	15	-9.51E+1	-1.06E-4	-2.34E+1
95	9.5E0	******	******	******	******	15	-9.47E+1	-9.42E-5	-2.33E+1
96	9.6E0	******	******	******	******	15	-9.43E+1	-8.43E-5	-2.32E+1
97	9.7E0	******	******	******	******	15	-9.4E+1	-3.3E-5	-2.31E+1
98	9.8E0	******	******	******	******	15	-9.36E+1	-5.42E-5	-2.3E+1
99	9.9E0	******	******	******	******	15	-9.32E+1	-9.95E-5	-2.29E+1
100	1E+1	******	******	******	******	15	-9.28E+1	-5.1E-5	-2.28E+1
