Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
390	3.9E+1	******	******	******	******	20	2.54E0	3E0	6.23E-1
391	3.91E+1	******	******	******	******	20	2.54E0	3E0	6.24E-1
392	3.92E+1	******	******	******	******	20	2.56E0	3E0	6.29E-1
393	3.93E+1	******	******	******	******	20	2.5E0	3E0	6.14E-1
394	3.94E+1	******	******	******	******	20	2.48E0	3E0	6.1E-1
395	3.95E+1	******	******	******	******	20	2.48E0	3E0	6.09E-1
396	3.96E+1	******	******	******	******	20	2.47E0	3E0	6.06E-1
397	3.97E+1	******	******	******	******	20	2.46E0	3E0	6.05E-1
398	3.98E+1	******	******	******	******	20	2.43E0	3E0	5.97E-1
399	3.99E+1	******	******	******	******	20	2.43E0	3E0	5.97E-1
400	4E+1	******	******	******	******	20	2.45E0	3E0	6.02E-1
401	4.01E+1	******	******	******	******	20	2.38E0	3E0	5.85E-1
402	4.02E+1	******	******	******	******	20	2.35E0	3E0	5.78E-1
403	4.03E+1	******	******	******	******	20	2.35E0	3E0	5.77E-1
404	4.04E+1	******	******	******	******	20	2.36E0	3E0	5.8E-1
405	4.05E+1	******	******	******	******	20	2.33E0	3E0	5.74E-1
406	4.06E+1	******	******	******	******	20	2.26E0	3E0	5.55E-1
407	4.07E+1	******	******	******	******	20	2.28E0	3E0	5.61E-1
408	4.08E+1	******	******	******	******	20	2.22E0	3E0	5.46E-1
409	4.09E+1	******	******	******	******	20	2.28E0	3E0	5.6E-1
410	4.1E+1	******	******	******	******	20	2.25E0	3E0	5.53E-1
411	4.11E+1	******	******	******	******	20	2.24E0	3E0	5.51E-1
412	4.12E+1	******	******	******	******	20	2.23E0	3E0	5.49E-1
413	4.13E+1	******	******	******	******	20	2.24E0	3E0	5.5E-1
414	4.14E+1	******	******	******	******	20	2.23E0	3E0	5.49E-1
415	4.15E+1	******	******	******	******	20	2.2E0	3E0	5.41E-1
416	4.16E+1	******	******	******	******	20	2.16E0	3E0	5.3E-1
417	4.17E+1	******	******	******	******	20	2.27E0	3E0	5.57E-1
418	4.18E+1	******	******	******	******	20	2.2E0	3E0	5.42E-1
419	4.19E+1	******	******	******	******	20	2.15E0	3E0	5.28E-1
420	4.2E+1	******	******	******	******	20	2.18E0	3E0	5.35E-1
421	4.21E+1	******	******	******	******	20	2.25E0	3E0	5.52E-1
422	4.22E+1	******	******	******	******	20	2.19E0	3E0	5.38E-1
423	4.23E+1	******	******	******	******	20	2.18E0	3E0	5.36E-1
424	4.24E+1	******	******	******	******	20	2.19E0	3E0	5.37E-1
425	4.25E+1	******	******	******	******	20	2.18E0	3E0	5.35E-1
426	4.26E+1	******	******	******	******	20	2.16E0	3E0	5.31E-1
427	4.27E+1	******	******	******	******	20	2.16E0	3E0	5.3E-1
428	4.28E+1	******	******	******	******	20	2.2E0	3E0	5.4E-1
429	4.29E+1	******	******	******	******	20	2.13E0	3E0	5.24E-1
430	4.3E+1	******	******	******	******	20	2.14E0	3E0	5.26E-1
431	4.31E+1	******	******	******	******	20	2.14E0	3E0	5.25E-1
432	4.32E+1	******	******	******	******	20	2.11E0	3E0	5.18E-1
433	4.33E+1	******	******	******	******	20	2.1E0	3E0	5.16E-1
434	4.34E+1	******	******	******	******	20	2.09E0	3E0	5.12E-1
435	4.35E+1	******	******	******	******	20	2.11E0	3E0	5.19E-1
436	4.36E+1	******	******	******	******	20	2.08E0	3E0	5.11E-1
437	4.37E+1	******	******	******	******	20	2.06E0	3E0	5.07E-1
438	4.38E+1	******	******	******	******	20	2.01E0	3E0	4.94E-1
439	4.39E+1	******	******	******	******	20	2E0	3E0	4.92E-1
440	4.4E+1	******	******	******	******	20	1.96E0	3E0	4.83E-1
441	4.41E+1	******	******	******	******	20	1.97E0	3E0	4.85E-1
442	4.42E+1	******	******	******	******	20	1.99E0	3E0	4.89E-1
443	4.43E+1	******	******	******	******	20	1.96E0	3E0	4.82E-1
444	4.44E+1	******	******	******	******	20	1.92E0	3E0	4.72E-1
445	4.45E+1	******	******	******	******	20	1.87E0	3E0	4.59E-1
446	4.46E+1	******	******	******	******	20	1.9E0	3E0	4.67E-1
447	4.47E+1	******	******	******	******	20	1.89E0	3E0	4.64E-1
448	4.48E+1	******	******	******	******	20	1.9E0	3E0	4.66E-1
449	4.49E+1	******	******	******	******	20	1.85E0	3E0	4.55E-1
450	4.5E+1	******	******	******	******	20	1.86E0	3E0	4.57E-1
451	4.51E+1	******	******	******	******	20	1.89E0	3E0	4.64E-1
452	4.52E+1	******	******	******	******	20	1.85E0	3E0	4.55E-1
453	4.53E+1	******	******	******	******	20	1.91E0	3E0	4.69E-1
454	4.54E+1	******	******	******	******	20	1.83E0	3E0	4.49E-1
455	4.55E+1	******	******	******	******	20	1.84E0	3E0	4.52E-1
456	4.56E+1	******	******	******	******	20	1.82E0	3E0	4.47E-1
457	4.57E+1	******	******	******	******	20	1.84E0	3E0	4.52E-1
458	4.58E+1	******	******	******	******	20	1.82E0	3E0	4.46E-1
459	4.59E+1	******	******	******	******	20	1.82E0	3E0	4.47E-1
460	4.6E+1	******	******	******	******	20	1.8E0	3E0	4.43E-1
461	4.61E+1	******	******	******	******	20	1.85E0	3E0	4.55E-1
462	4.62E+1	******	******	******	******	20	1.81E0	3E0	4.45E-1
463	4.63E+1	******	******	******	******	20	1.81E0	3E0	4.44E-1
464	4.64E+1	******	******	******	******	20	1.82E0	3E0	4.46E-1
465	4.65E+1	******	******	******	******	20	1.75E0	3E0	4.3E-1
466	4.66E+1	******	******	******	******	20	1.77E0	3E0	4.35E-1
467	4.67E+1	******	******	******	******	20	1.75E0	3E0	4.29E-1
468	4.68E+1	******	******	******	******	20	1.76E0	3E0	4.32E-1
469	4.69E+1	******	******	******	******	20	1.73E0	3E0	4.25E-1
470	4.7E+1	******	******	******	******	20	1.73E0	3E0	4.25E-1
471	4.71E+1	******	******	******	******	20	1.68E0	3E0	4.14E-1
472	4.72E+1	******	******	******	******	20	1.73E0	3E0	4.24E-1
473	4.73E+1	******	******	******	******	20	1.7E0	3E0	4.18E-1
474	4.74E+1	******	******	******	******	20	1.65E0	3E0	4.06E-1
475	4.75E+1	******	******	******	******	20	1.61E0	3E0	3.94E-1
476	4.76E+1	******	******	******	******	20	1.59E0	3E0	3.9E-1
477	4.77E+1	******	******	******	******	20	1.58E0	3E0	3.88E-1
478	4.78E+1	******	******	******	******	20	1.57E0	3E0	3.87E-1
479	4.79E+1	******	******	******	******	20	1.62E0	3E0	3.97E-1
480	4.8E+1	******	******	******	******	20	1.55E0	3E0	3.8E-1
481	4.81E+1	******	******	******	******	20	1.55E0	3E0	3.8E-1
482	4.82E+1	******	******	******	******	20	1.53E0	3E0	3.75E-1
483	4.83E+1	******	******	******	******	20	1.5E0	3E0	3.69E-1
484	4.84E+1	******	******	******	******	20	1.51E0	3E0	3.72E-1
485	4.85E+1	******	******	******	******	20	1.5E0	3E0	3.69E-1
486	4.86E+1	******	******	******	******	20	1.51E0	3E0	3.72E-1
487	4.87E+1	******	******	******	******	20	1.47E0	3E0	3.62E-1
488	4.88E+1	******	******	******	******	20	1.46E0	3E0	3.59E-1
489	4.89E+1	******	******	******	******	20	1.48E0	3E0	3.65E-1
490	4.9E+1	******	******	******	******	20	1.47E0	3E0	3.62E-1
491	4.91E+1	******	******	******	******	20	1.42E0	3E0	3.48E-1
492	4.92E+1	******	******	******	******	20	1.46E0	3E0	3.58E-1
493	4.93E+1	******	******	******	******	20	1.53E0	3E0	3.75E-1
494	4.94E+1	******	******	******	******	20	1.44E0	3E0	3.55E-1
495	4.95E+1	******	******	******	******	20	1.49E0	3E0	3.65E-1
496	4.96E+1	******	******	******	******	20	1.5E0	3E0	3.7E-1
497	4.97E+1	******	******	******	******	20	1.46E0	3E0	3.58E-1
498	4.98E+1	******	******	******	******	20	1.5E0	3E0	3.69E-1
499	4.99E+1	******	******	******	******	20	1.49E0	3E0	3.67E-1
500	5E+1	******	******	******	******	20	1.48E0	3E0	3.63E-1
501	5.01E+1	******	******	******	******	20	1.44E0	3E0	3.55E-1
502	5.02E+1	******	******	******	******	20	1.48E0	3E0	3.63E-1
503	5.03E+1	******	******	******	******	20	1.53E0	3E0	3.76E-1
504	5.04E+1	******	******	******	******	20	1.44E0	3E0	3.55E-1
505	5.05E+1	******	******	******	******	20	1.47E0	3E0	3.61E-1
506	5.06E+1	******	******	******	******	20	1.5E0	3E0	3.68E-1
507	5.07E+1	******	******	******	******	20	1.45E0	3E0	3.57E-1
508	5.08E+1	******	******	******	******	20	1.38E0	3E0	3.39E-1
509	5.09E+1	******	******	******	******	20	1.4E0	3E0	3.45E-1
510	5.1E+1	******	******	******	******	20	1.42E0	3E0	3.49E-1
511	5.11E+1	******	******	******	******	20	1.43E0	3E0	3.52E-1
512	5.12E+1	******	******	******	******	20	1.38E0	3E0	3.39E-1
513	5.13E+1	******	******	******	******	20	1.4E0	3E0	3.45E-1
514	5.14E+1	******	******	******	******	20	1.34E0	3E0	3.3E-1
515	5.15E+1	******	******	******	******	20	1.31E0	3E0	3.21E-1
516	5.16E+1	******	******	******	******	20	1.31E0	3E0	3.22E-1
517	5.17E+1	******	******	******	******	20	1.33E0	3E0	3.27E-1
518	5.18E+1	******	******	******	******	20	1.26E0	3E0	3.11E-1
519	5.19E+1	******	******	******	******	20	1.31E0	3E0	3.21E-1
520	5.2E+1	******	******	******	******	20	1.29E0	3E0	3.17E-1
521	5.21E+1	******	******	******	******	20	1.2E0	3E0	2.95E-1
522	5.22E+1	******	******	******	******	20	1.21E0	3E0	2.96E-1
523	5.23E+1	******	******	******	******	20	1.21E0	3E0	2.97E-1
524	5.24E+1	******	******	******	******	20	1.2E0	3E0	2.94E-1
525	5.25E+1	******	******	******	******	20	1.22E0	3E0	3E-1
526	5.26E+1	******	******	******	******	20	1.2E0	3E0	2.94E-1
527	5.27E+1	******	******	******	******	20	1.16E0	3E0	2.84E-1
528	5.28E+1	******	******	******	******	20	1.21E0	3E0	2.97E-1
529	5.29E+1	******	******	******	******	20	1.11E0	3E0	2.72E-1
530	5.3E+1	******	******	******	******	20	1.2E0	3E0	2.94E-1
531	5.31E+1	******	******	******	******	20	1.17E0	3E0	2.87E-1
532	5.32E+1	******	******	******	******	20	1.16E0	3E0	2.85E-1
533	5.33E+1	******	******	******	******	20	1.14E0	3E0	2.81E-1
534	5.34E+1	******	******	******	******	20	1.19E0	3E0	2.93E-1
535	5.35E+1	******	******	******	******	20	1.12E0	3E0	2.74E-1
536	5.36E+1	******	******	******	******	20	1.14E0	3E0	2.8E-1
537	5.37E+1	******	******	******	******	20	1.2E0	3E0	2.95E-1
538	5.38E+1	******	******	******	******	20	1.13E0	3E0	2.78E-1
539	5.39E+1	******	******	******	******	20	1.2E0	3E0	2.95E-1
540	5.4E+1	******	******	******	******	20	1.16E0	3E0	2.85E-1
541	5.41E+1	******	******	******	******	20	1.13E0	3E0	2.78E-1
542	5.42E+1	******	******	******	******	20	1.12E0	3E0	2.76E-1
543	5.43E+1	******	******	******	******	20	1.13E0	3E0	2.78E-1
544	5.44E+1	******	******	******	******	20	1.15E0	3E0	2.82E-1
545	5.45E+1	******	******	******	******	20	1.08E0	3E0	2.66E-1
546	5.46E+1	******	******	******	******	20	1.1E0	3E0	2.7E-1
547	5.47E+1	******	******	******	******	20	1.08E0	3E0	2.66E-1
548	5.48E+1	******	******	******	******	20	1.09E0	3E0	2.67E-1
549	5.49E+1	******	******	******	******	20	1.02E0	3E0	2.51E-1
550	5.5E+1	******	******	******	******	20	1.08E0	3E0	2.64E-1
551	5.51E+1	******	******	******	******	20	1.03E0	3E0	2.54E-1
552	5.52E+1	******	******	******	******	20	1E0	3E0	2.46E-1
553	5.53E+1	******	******	******	******	20	1.04E0	3E0	2.56E-1
554	5.54E+1	******	******	******	******	20	1.01E0	3E0	2.48E-1
555	5.55E+1	******	******	******	******	20	1E0	3E0	2.46E-1
556	5.56E+1	******	******	******	******	20	9.41E-1	3E0	2.31E-1
557	5.57E+1	******	******	******	******	20	9.44E-1	3E0	2.32E-1
558	5.58E+1	******	******	******	******	20	9.38E-1	3E0	2.31E-1
559	5.59E+1	******	******	******	******	20	9.25E-1	3E0	2.27E-1
560	5.6E+1	******	******	******	******	20	9.64E-1	3E0	2.37E-1
561	5.61E+1	******	******	******	******	20	9.34E-1	3E0	2.29E-1
562	5.62E+1	******	******	******	******	20	9.26E-1	3E0	2.27E-1
563	5.63E+1	******	******	******	******	20	9.33E-1	3E0	2.29E-1
564	5.64E+1	******	******	******	******	20	9.28E-1	3E0	2.28E-1
565	5.65E+1	******	******	******	******	20	8.97E-1	3E0	2.21E-1
566	5.66E+1	******	******	******	******	20	9.2E-1	3E0	2.26E-1
567	5.67E+1	******	******	******	******	20	8.91E-1	3E0	2.19E-1
568	5.68E+1	******	******	******	******	20	9.44E-1	3E0	2.32E-1
569	5.69E+1	******	******	******	******	20	9.35E-1	3E0	2.3E-1
570	5.7E+1	******	******	******	******	20	9.6E-1	3E0	2.36E-1
571	5.71E+1	******	******	******	******	20	9.34E-1	3E0	2.3E-1
572	5.72E+1	******	******	******	******	20	9.52E-1	3E0	2.34E-1
573	5.73E+1	******	******	******	******	20	9.08E-1	3E0	2.23E-1
574	5.74E+1	******	******	******	******	20	9.39E-1	3E0	2.31E-1
575	5.75E+1	******	******	******	******	20	9.47E-1	3E0	2.33E-1
576	5.76E+1	******	******	******	******	20	9.33E-1	3E0	2.29E-1
577	5.77E+1	******	******	******	******	20	9.22E-1	3E0	2.27E-1
578	5.78E+1	******	******	******	******	20	9.74E-1	3E0	2.39E-1
579	5.79E+1	******	******	******	******	20	9.25E-1	3E0	2.27E-1
580	5.8E+1	******	******	******	******	20	9.47E-1	3E0	2.33E-1
581	5.81E+1	******	******	******	******	20	8.95E-1	3E0	2.2E-1
582	5.82E+1	******	******	******	******	20	9.25E-1	3E0	2.27E-1
583	5.83E+1	******	******	******	******	20	9.27E-1	3E0	2.28E-1
584	5.84E+1	******	******	******	******	20	8.85E-1	3E0	2.18E-1
585	5.85E+1	******	******	******	******	20	9.11E-1	3E0	2.24E-1
586	5.86E+1	******	******	******	******	20	8.62E-1	3E0	2.12E-1
587	5.87E+1	******	******	******	******	20	9.23E-1	3E0	2.27E-1
588	5.88E+1	******	******	******	******	20	8.08E-1	3E0	1.99E-1
589	5.89E+1	******	******	******	******	20	8.62E-1	3E0	2.12E-1
590	5.9E+1	******	******	******	******	20	8.31E-1	3E0	2.04E-1
591	5.91E+1	******	******	******	******	20	8.48E-1	3E0	2.08E-1
592	5.92E+1	******	******	******	******	20	8.34E-1	3E0	2.05E-1
593	5.93E+1	******	******	******	******	20	8.24E-1	3E0	2.03E-1
594	5.94E+1	******	******	******	******	20	7.81E-1	3E0	1.92E-1
595	5.95E+1	******	******	******	******	20	7.64E-1	3E0	1.88E-1
596	5.96E+1	******	******	******	******	20	8.1E-1	3E0	1.99E-1
597	5.97E+1	******	******	******	******	20	7.9E-1	3E0	1.94E-1
598	5.98E+1	******	******	******	******	20	8.19E-1	3E0	2.01E-1
599	5.99E+1	******	******	******	******	20	7.45E-1	3E0	1.83E-1
600	6E+1	******	******	******	******	20	8.02E-1	3E0	1.97E-1
601	6.01E+1	******	******	******	******	20	7.25E-1	3E0	1.78E-1
602	6.02E+1	******	******	******	******	20	8.22E-1	3E0	2.02E-1
603	6.03E+1	******	******	******	******	20	7.13E-1	3E0	1.75E-1
604	6.04E+1	******	******	******	******	20	8.28E-1	3E0	2.04E-1
605	6.05E+1	******	******	******	******	20	7.89E-1	3E0	1.94E-1
606	6.06E+1	******	******	******	******	20	7.87E-1	3E0	1.93E-1
607	6.07E+1	******	******	******	******	20	8.21E-1	3E0	2.02E-1
608	6.08E+1	******	******	******	******	20	8.23E-1	3E0	2.02E-1
609	6.09E+1	******	******	******	******	20	7.81E-1	3E0	1.92E-1
610	6.1E+1	******	******	******	******	20	7.85E-1	3E0	1.93E-1
611	6.11E+1	******	******	******	******	20	8.2E-1	3E0	2.02E-1
612	6.12E+1	******	******	******	******	20	8.25E-1	3E0	2.03E-1
613	6.13E+1	******	******	******	******	20	7.7E-1	3E0	1.89E-1
614	6.14E+1	******	******	******	******	20	7.81E-1	3E0	1.92E-1
615	6.15E+1	******	******	******	******	20	8.08E-1	3E0	1.99E-1
616	6.16E+1	******	******	******	******	20	7.85E-1	3E0	1.93E-1
617	6.17E+1	******	******	******	******	20	7.83E-1	3E0	1.92E-1
618	6.18E+1	******	******	******	******	20	7.58E-1	3E0	1.86E-1
619	6.19E+1	******	******	******	******	20	7.74E-1	3E0	1.9E-1
620	6.2E+1	******	******	******	******	20	7.85E-1	3E0	1.93E-1
621	6.21E+1	******	******	******	******	20	7.39E-1	3E0	1.82E-1
622	6.22E+1	******	******	******	******	20	7.73E-1	3E0	1.9E-1
623	6.23E+1	******	******	******	******	20	7.22E-1	3E0	1.77E-1
624	6.24E+1	******	******	******	******	20	7.12E-1	3E0	1.75E-1
625	6.25E+1	******	******	******	******	20	6.42E-1	3E0	1.58E-1
626	6.26E+1	******	******	******	******	20	7.02E-1	3E0	1.73E-1
627	6.27E+1	******	******	******	******	20	7.36E-1	3E0	1.81E-1
628	6.28E+1	******	******	******	******	20	6.6E-1	3E0	1.62E-1
629	6.29E+1	******	******	******	******	20	7.14E-1	3E0	1.75E-1
630	6.3E+1	******	******	******	******	20	5.79E-1	3E0	1.42E-1
631	6.31E+1	******	******	******	******	20	6.89E-1	3E0	1.69E-1
632	6.32E+1	******	******	******	******	20	6.53E-1	3E0	1.6E-1
633	6.33E+1	******	******	******	******	20	6.89E-1	3E0	1.69E-1
634	6.34E+1	******	******	******	******	20	6.27E-1	3E0	1.54E-1
635	6.35E+1	******	******	******	******	20	6.47E-1	3E0	1.59E-1
636	6.36E+1	******	******	******	******	20	6.64E-1	3E0	1.63E-1
637	6.37E+1	******	******	******	******	20	6.24E-1	3E0	1.53E-1
638	6.38E+1	******	******	******	******	20	6.5E-1	3E0	1.6E-1
639	6.39E+1	******	******	******	******	20	6.18E-1	3E0	1.52E-1
640	6.4E+1	******	******	******	******	20	6.86E-1	3E0	1.69E-1
641	6.41E+1	******	******	******	******	20	6.99E-1	3E0	1.72E-1
642	6.42E+1	******	******	******	******	20	6.74E-1	3E0	1.66E-1
643	6.43E+1	******	******	******	******	20	7.46E-1	3E0	1.83E-1
644	6.44E+1	******	******	******	******	20	6.75E-1	3E0	1.66E-1
645	6.45E+1	******	******	******	******	20	7.24E-1	3E0	1.78E-1
646	6.46E+1	******	******	******	******	20	7.11E-1	3E0	1.75E-1
647	6.47E+1	******	******	******	******	20	7.44E-1	3E0	1.83E-1
648	6.48E+1	******	******	******	******	20	7.22E-1	3E0	1.77E-1
649	6.49E+1	******	******	******	******	20	7.68E-1	3E0	1.89E-1
650	6.5E+1	******	******	******	******	20	7.54E-1	3E0	1.85E-1
651	6.51E+1	******	******	******	******	20	7.34E-1	3E0	1.8E-1
652	6.52E+1	******	******	******	******	20	7.29E-1	3E0	1.79E-1
653	6.53E+1	******	******	******	******	20	7.28E-1	3E0	1.79E-1
654	6.54E+1	******	******	******	******	20	7.57E-1	3E0	1.86E-1
655	6.55E+1	******	******	******	******	20	6.73E-1	3E0	1.65E-1
656	6.56E+1	******	******	******	******	20	7.13E-1	3E0	1.75E-1
657	6.57E+1	******	******	******	******	20	7.44E-1	3E0	1.83E-1
658	6.58E+1	******	******	******	******	20	6.56E-1	3E0	1.61E-1
659	6.59E+1	******	******	******	******	20	7.01E-1	3E0	1.72E-1
660	6.6E+1	******	******	******	******	20	6.69E-1	3E0	1.64E-1
661	6.61E+1	******	******	******	******	20	6.77E-1	3E0	1.66E-1
662	6.62E+1	******	******	******	******	20	6.75E-1	3E0	1.66E-1
663	6.63E+1	******	******	******	******	20	6.36E-1	3E0	1.56E-1
664	6.64E+1	******	******	******	******	20	6.97E-1	3E0	1.71E-1
665	6.65E+1	******	******	******	******	20	6.44E-1	3E0	1.58E-1
666	6.66E+1	******	******	******	******	20	6.39E-1	3E0	1.57E-1
667	6.67E+1	******	******	******	******	20	5.79E-1	3E0	1.42E-1
668	6.68E+1	******	******	******	******	20	6.22E-1	3E0	1.53E-1
669	6.69E+1	******	******	******	******	20	5.78E-1	3E0	1.42E-1
670	6.7E+1	******	******	******	******	20	5.98E-1	3E0	1.47E-1
671	6.71E+1	******	******	******	******	20	5.75E-1	3E0	1.41E-1
672	6.72E+1	******	******	******	******	20	5.94E-1	3E0	1.46E-1
673	6.73E+1	******	******	******	******	20	6.05E-1	3E0	1.49E-1
674	6.74E+1	******	******	******	******	20	5.53E-1	3E0	1.36E-1
675	6.75E+1	******	******	******	******	20	5.99E-1	3E0	1.47E-1
676	6.76E+1	******	******	******	******	20	5.54E-1	3E0	1.36E-1
677	6.77E+1	******	******	******	******	20	6.6E-1	3E0	1.62E-1
678	6.78E+1	******	******	******	******	20	6.22E-1	3E0	1.53E-1
679	6.79E+1	******	******	******	******	20	6.21E-1	3E0	1.53E-1
680	6.8E+1	******	******	******	******	20	6.84E-1	3E0	1.68E-1
681	6.81E+1	******	******	******	******	20	6.59E-1	3E0	1.62E-1
682	6.82E+1	******	******	******	******	20	6.68E-1	3E0	1.64E-1
683	6.83E+1	******	******	******	******	20	6.39E-1	3E0	1.57E-1
684	6.84E+1	******	******	******	******	20	7.56E-1	3E0	1.86E-1
685	6.85E+1	******	******	******	******	20	6.56E-1	3E0	1.61E-1
686	6.86E+1	******	******	******	******	20	7.32E-1	3E0	1.8E-1
687	6.87E+1	******	******	******	******	20	7.24E-1	3E0	1.78E-1
688	6.88E+1	******	******	******	******	20	7.24E-1	3E0	1.78E-1
689	6.89E+1	******	******	******	******	20	6.97E-1	3E0	1.71E-1
690	6.9E+1	******	******	******	******	20	6.56E-1	3E0	1.61E-1
691	6.91E+1	******	******	******	******	20	7.47E-1	3E0	1.84E-1
692	6.92E+1	******	******	******	******	20	7.06E-1	3E0	1.73E-1
693	6.93E+1	******	******	******	******	20	7.13E-1	3E0	1.75E-1
694	6.94E+1	******	******	******	******	20	7.08E-1	3E0	1.74E-1
695	6.95E+1	******	******	******	******	20	7.19E-1	3E0	1.77E-1
696	6.96E+1	******	******	******	******	20	7.19E-1	3E0	1.77E-1
697	6.97E+1	******	******	******	******	20	6.67E-1	3E0	1.64E-1
698	6.98E+1	******	******	******	******	20	6.87E-1	3E0	1.69E-1
699	6.99E+1	******	******	******	******	20	6.2E-1	3E0	1.52E-1
700	7E+1	******	******	******	******	20	7.46E-1	3E0	1.83E-1
701	7.01E+1	******	******	******	******	20	6.47E-1	3E0	1.59E-1
702	7.02E+1	******	******	******	******	20	7.16E-1	3E0	1.76E-1
703	7.03E+1	******	******	******	******	20	6.53E-1	3E0	1.6E-1
704	7.04E+1	******	******	******	******	20	6.28E-1	3E0	1.54E-1
705	7.05E+1	******	******	******	******	20	6.66E-1	3E0	1.64E-1
706	7.06E+1	******	******	******	******	20	6.65E-1	3E0	1.63E-1
707	7.07E+1	******	******	******	******	20	6.38E-1	3E0	1.57E-1
708	7.08E+1	******	******	******	******	20	6.08E-1	3E0	1.49E-1
709	7.09E+1	******	******	******	******	20	6.99E-1	3E0	1.72E-1
710	7.1E+1	******	******	******	******	20	6.52E-1	3E0	1.6E-1
711	7.11E+1	******	******	******	******	20	6.86E-1	3E0	1.69E-1
712	7.12E+1	******	******	******	******	20	6.57E-1	3E0	1.61E-1
713	7.13E+1	******	******	******	******	20	6.79E-1	3E0	1.67E-1
714	7.14E+1	******	******	******	******	20	6.77E-1	3E0	1.66E-1
715	7.15E+1	******	******	******	******	20	6.18E-1	3E0	1.52E-1
716	7.16E+1	******	******	******	******	20	6.97E-1	3E0	1.71E-1
717	7.17E+1	******	******	******	******	20	6.85E-1	3E0	1.68E-1
718	7.18E+1	******	******	******	******	20	7.24E-1	3E0	1.78E-1
719	7.19E+1	******	******	******	******	20	6.81E-1	3E0	1.67E-1
720	7.2E+1	******	******	******	******	20	7.15E-1	3E0	1.76E-1
721	7.21E+1	******	******	******	******	20	7.62E-1	3E0	1.87E-1
722	7.22E+1	******	******	******	******	20	7.54E-1	3E0	1.85E-1
723	7.23E+1	******	******	******	******	20	7.21E-1	3E0	1.77E-1
724	7.24E+1	******	******	******	******	20	7.28E-1	3E0	1.79E-1
725	7.25E+1	******	******	******	******	20	7.04E-1	3E0	1.73E-1
726	7.26E+1	******	******	******	******	20	7.15E-1	3E0	1.76E-1
727	7.27E+1	******	******	******	******	20	7.02E-1	3E0	1.73E-1
728	7.28E+1	******	******	******	******	20	7.64E-1	3E0	1.88E-1
729	7.29E+1	******	******	******	******	20	7.35E-1	3E0	1.81E-1
730	7.3E+1	******	******	******	******	20	7.01E-1	3E0	1.72E-1
731	7.31E+1	******	******	******	******	20	6.99E-1	3E0	1.72E-1
732	7.32E+1	******	******	******	******	20	6.46E-1	3E0	1.59E-1
733	7.33E+1	******	******	******	******	20	7.12E-1	3E0	1.75E-1
734	7.34E+1	******	******	******	******	20	6.2E-1	3E0	1.52E-1
735	7.35E+1	******	******	******	******	20	6.82E-1	3E0	1.67E-1
736	7.36E+1	******	******	******	******	20	6.72E-1	3E0	1.65E-1
737	7.37E+1	******	******	******	******	20	5.83E-1	3E0	1.43E-1
738	7.38E+1	******	******	******	******	20	6.04E-1	3E0	1.48E-1
739	7.39E+1	******	******	******	******	20	6.8E-1	3E0	1.67E-1
740	7.4E+1	******	******	******	******	20	6.06E-1	3E0	1.49E-1
741	7.41E+1	******	******	******	******	20	6.15E-1	3E0	1.51E-1
742	7.42E+1	******	******	******	******	20	5.79E-1	3E0	1.42E-1
743	7.43E+1	******	******	******	******	20	6.35E-1	3E0	1.56E-1
744	7.44E+1	******	******	******	******	20	6.04E-1	3E0	1.48E-1
745	7.45E+1	******	******	******	******	20	6.24E-1	3E0	1.53E-1
746	7.46E+1	******	******	******	******	20	5.74E-1	3E0	1.41E-1
747	7.47E+1	******	******	******	******	20	6.22E-1	3E0	1.53E-1
748	7.48E+1	******	******	******	******	20	6.25E-1	3E0	1.54E-1
749	7.49E+1	******	******	******	******	20	5.82E-1	3E0	1.43E-1
750	7.5E+1	******	******	******	******	20	6.2E-1	3E0	1.52E-1
751	7.51E+1	******	******	******	******	20	6.38E-1	3E0	1.57E-1
752	7.52E+1	******	******	******	******	20	6.1E-1	3E0	1.5E-1
753	7.53E+1	******	******	******	******	20	6.47E-1	3E0	1.59E-1
754	7.54E+1	******	******	******	******	20	6.57E-1	3E0	1.62E-1
755	7.55E+1	******	******	******	******	20	6.77E-1	3E0	1.66E-1
756	7.56E+1	******	******	******	******	20	6.02E-1	3E0	1.48E-1
757	7.57E+1	******	******	******	******	20	6.43E-1	3E0	1.58E-1
758	7.58E+1	******	******	******	******	20	6.3E-1	3E0	1.55E-1
759	7.59E+1	******	******	******	******	20	6.32E-1	3E0	1.55E-1
760	7.6E+1	******	******	******	******	20	6.24E-1	3E0	1.53E-1
761	7.61E+1	******	******	******	******	20	6.41E-1	3E0	1.57E-1
762	7.62E+1	******	******	******	******	20	6.5E-1	3E0	1.6E-1
763	7.63E+1	******	******	******	******	20	6.45E-1	3E0	1.59E-1
764	7.64E+1	******	******	******	******	20	6.37E-1	3E0	1.57E-1
765	7.65E+1	******	******	******	******	20	5.75E-1	3E0	1.41E-1
766	7.66E+1	******	******	******	******	20	5.46E-1	3E0	1.34E-1
767	7.67E+1	******	******	******	******	20	6.29E-1	3E0	1.55E-1
768	7.68E+1	******	******	******	******	20	5.53E-1	3E0	1.36E-1
769	7.69E+1	******	******	******	******	20	6.23E-1	3E0	1.53E-1
770	7.7E+1	******	******	******	******	20	5.57E-1	3E0	1.37E-1
