Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
88	8.8E0	******	******	******	******	25	1.07E-1	-8.36E-5	2.64E-2
89	8.9E0	******	******	******	******	25	1.06E-1	-4.05E-5	2.61E-2
90	9E0	******	******	******	******	25	1.07E-1	-6.71E-5	2.62E-2
91	9.1E0	******	******	******	******	25	6.82E-2	-1.15E-4	1.68E-2
92	9.2E0	******	******	******	******	25	5.88E-2	2.26E-5	1.44E-2
93	9.3E0	******	******	******	******	25	6.55E-2	-3.41E-6	1.61E-2
94	9.4E0	******	******	******	******	25	8.45E-2	-4.99E-5	2.08E-2
95	9.5E0	******	******	******	******	25	1.01E-2	3.53E-5	2.49E-3
96	9.6E0	******	******	******	******	25	4.79E-2	-3.73E-5	1.18E-2
97	9.7E0	******	******	******	******	25	8.37E-2	-1.8E-5	2.06E-2
98	9.8E0	******	******	******	******	25	2.26E-2	5.18E-5	5.55E-3
99	9.9E0	******	******	******	******	25	1.24E-2	6.45E-5	3.04E-3
100	1E+1	******	******	******	******	25	5.08E-2	6.13E-5	1.25E-2
