Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
52	5.2E0	******	******	******	******	20	1.79E+1	1E0	4.4E0
53	5.3E0	******	******	******	******	20	1.77E+1	1E0	4.35E0
54	5.4E0	******	******	******	******	20	1.74E+1	1E0	4.29E0
55	5.5E0	******	******	******	******	20	1.72E+1	1E0	4.22E0
56	5.6E0	******	******	******	******	20	1.7E+1	1E0	4.17E0
57	5.7E0	******	******	******	******	20	1.67E+1	1E0	4.11E0
58	5.8E0	******	******	******	******	20	1.64E+1	1E0	4.03E0
59	5.9E0	******	******	******	******	20	1.63E+1	1E0	4E0
60	6E0	******	******	******	******	20	1.6E+1	1E0	3.92E0
61	6.1E0	******	******	******	******	20	1.58E+1	1E0	3.87E0
62	6.2E0	******	******	******	******	20	1.56E+1	1E0	3.83E0
63	6.3E0	******	******	******	******	20	1.54E+1	1E0	3.77E0
64	6.4E0	******	******	******	******	20	1.51E+1	1E0	3.72E0
65	6.5E0	******	******	******	******	20	1.5E+1	1E0	3.68E0
66	6.6E0	******	******	******	******	20	1.48E+1	1E0	3.62E0
67	6.7E0	******	******	******	******	20	1.45E+1	1E0	3.55E0
68	6.8E0	******	******	******	******	20	1.43E+1	1E0	3.52E0
69	6.9E0	******	******	******	******	20	1.42E+1	1E0	3.48E0
70	7E0	******	******	******	******	20	1.39E+1	1E0	3.43E0
71	7.1E0	******	******	******	******	20	1.38E+1	1E0	3.4E0
72	7.2E0	******	******	******	******	20	1.36E+1	1E0	3.35E0
73	7.3E0	******	******	******	******	20	1.35E+1	1E0	3.31E0
74	7.4E0	******	******	******	******	20	1.33E+1	1E0	3.27E0
75	7.5E0	******	******	******	******	20	1.31E+1	1E0	3.22E0
76	7.6E0	******	******	******	******	20	1.29E+1	1E0	3.18E0
77	7.7E0	******	******	******	******	20	1.29E+1	1E0	3.16E0
78	7.8E0	******	******	******	******	20	1.27E+1	1E0	3.11E0
79	7.9E0	******	******	******	******	20	1.25E+1	1E0	3.07E0
80	8E0	******	******	******	******	20	1.24E+1	1E0	3.05E0
81	8.1E0	******	******	******	******	20	1.22E+1	1E0	3E0
82	8.2E0	******	******	******	******	20	1.21E+1	1E0	2.97E0
83	8.3E0	******	******	******	******	20	1.19E+1	1E0	2.94E0
84	8.4E0	******	******	******	******	20	1.18E+1	1E0	2.9E0
85	8.5E0	******	******	******	******	20	1.17E+1	1E0	2.88E0
86	8.6E0	******	******	******	******	20	1.15E+1	1E0	2.82E0
87	8.7E0	******	******	******	******	20	1.14E+1	1E0	2.81E0
88	8.8E0	******	******	******	******	20	1.13E+1	1E0	2.77E0
89	8.9E0	******	******	******	******	20	1.12E+1	1E0	2.75E0
90	9E0	******	******	******	******	20	1.1E+1	1E0	2.7E0
91	9.1E0	******	******	******	******	20	1.09E+1	1E0	2.68E0
92	9.2E0	******	******	******	******	20	1.08E+1	1E0	2.65E0
93	9.3E0	******	******	******	******	20	1.06E+1	1E0	2.6E0
94	9.4E0	******	******	******	******	20	1.06E+1	1E0	2.59E0
95	9.5E0	******	******	******	******	20	1.03E+1	1E0	2.54E0
96	9.6E0	******	******	******	******	20	1.03E+1	1E0	2.52E0
97	9.7E0	******	******	******	******	20	1.02E+1	1E0	2.51E0
98	9.8E0	******	******	******	******	20	1.01E+1	1E0	2.47E0
99	9.9E0	******	******	******	******	20	9.94E0	1E0	2.44E0
100	1E+1	******	******	******	******	20	9.78E0	1E0	2.4E0
101	1.01E+1	******	******	******	******	20	9.65E0	1E0	2.37E0
102	1.02E+1	******	******	******	******	20	9.55E0	1E0	2.35E0
103	1.03E+1	******	******	******	******	20	9.43E0	1E0	2.32E0
104	1.04E+1	******	******	******	******	20	9.29E0	1E0	2.28E0
105	1.05E+1	******	******	******	******	20	9.26E0	1E0	2.27E0
106	1.06E+1	******	******	******	******	20	9.18E0	1E0	2.26E0
107	1.07E+1	******	******	******	******	20	8.94E0	1E0	2.2E0
108	1.08E+1	******	******	******	******	20	8.95E0	1E0	2.2E0
109	1.09E+1	******	******	******	******	20	8.8E0	1E0	2.16E0
110	1.1E+1	******	******	******	******	20	8.74E0	1E0	2.15E0
111	1.11E+1	******	******	******	******	20	8.62E0	1E0	2.12E0
112	1.12E+1	******	******	******	******	20	8.52E0	1E0	2.09E0
113	1.13E+1	******	******	******	******	20	8.45E0	1E0	2.08E0
114	1.14E+1	******	******	******	******	20	8.37E0	1E0	2.06E0
115	1.15E+1	******	******	******	******	20	8.27E0	1E0	2.03E0
116	1.16E+1	******	******	******	******	20	8.19E0	1E0	2.01E0
117	1.17E+1	******	******	******	******	20	8.12E0	1E0	2E0
118	1.18E+1	******	******	******	******	20	7.99E0	1E0	1.96E0
119	1.19E+1	******	******	******	******	20	7.94E0	1E0	1.95E0
120	1.2E+1	******	******	******	******	20	7.84E0	1E0	1.93E0
121	1.21E+1	******	******	******	******	20	7.83E0	1E0	1.92E0
122	1.22E+1	******	******	******	******	20	7.74E0	1E0	1.9E0
123	1.23E+1	******	******	******	******	20	7.64E0	1E0	1.88E0
124	1.24E+1	******	******	******	******	20	7.61E0	1E0	1.87E0
125	1.25E+1	******	******	******	******	20	7.48E0	1E0	1.84E0
126	1.26E+1	******	******	******	******	20	7.5E0	1E0	1.84E0
127	1.27E+1	******	******	******	******	20	7.34E0	1E0	1.8E0
128	1.28E+1	******	******	******	******	20	7.31E0	1E0	1.8E0
129	1.29E+1	******	******	******	******	20	7.25E0	1E0	1.78E0
130	1.3E+1	******	******	******	******	20	7.15E0	1E0	1.76E0
131	1.31E+1	******	******	******	******	20	7.08E0	1E0	1.74E0
132	1.32E+1	******	******	******	******	20	7.06E0	1E0	1.73E0
133	1.33E+1	******	******	******	******	20	6.96E0	1E0	1.71E0
134	1.34E+1	******	******	******	******	20	6.85E0	1E0	1.68E0
135	1.35E+1	******	******	******	******	20	6.82E0	1E0	1.68E0
136	1.36E+1	******	******	******	******	20	6.74E0	1E0	1.66E0
137	1.37E+1	******	******	******	******	20	6.69E0	1E0	1.64E0
138	1.38E+1	******	******	******	******	20	6.59E0	1E0	1.62E0
139	1.39E+1	******	******	******	******	20	6.51E0	1E0	1.6E0
140	1.4E+1	******	******	******	******	20	6.46E0	1E0	1.59E0
141	1.41E+1	******	******	******	******	20	6.37E0	1E0	1.56E0
142	1.42E+1	******	******	******	******	20	6.31E0	1E0	1.55E0
143	1.43E+1	******	******	******	******	20	6.23E0	1E0	1.53E0
144	1.44E+1	******	******	******	******	20	6.18E0	1E0	1.52E0
145	1.45E+1	******	******	******	******	20	6.13E0	1E0	1.51E0
146	1.46E+1	******	******	******	******	20	6.04E0	1E0	1.48E0
147	1.47E+1	******	******	******	******	20	6.07E0	1E0	1.49E0
148	1.48E+1	******	******	******	******	20	5.82E0	1E0	1.43E0
149	1.49E+1	******	******	******	******	20	5.91E0	1E0	1.45E0
150	1.5E+1	******	******	******	******	20	5.86E0	1E0	1.44E0
151	1.51E+1	******	******	******	******	20	5.78E0	1E0	1.42E0
152	1.52E+1	******	******	******	******	20	5.68E0	1E0	1.4E0
153	1.53E+1	******	******	******	******	20	5.65E0	1E0	1.39E0
154	1.54E+1	******	******	******	******	20	5.66E0	1E0	1.39E0
155	1.55E+1	******	******	******	******	20	5.54E0	1E0	1.36E0
156	1.56E+1	******	******	******	******	20	5.54E0	1E0	1.36E0
157	1.57E+1	******	******	******	******	20	5.5E0	1E0	1.35E0
158	1.58E+1	******	******	******	******	20	5.42E0	1E0	1.33E0
159	1.59E+1	******	******	******	******	20	5.42E0	1E0	1.33E0
160	1.6E+1	******	******	******	******	20	5.33E0	1E0	1.31E0
161	1.61E+1	******	******	******	******	20	5.36E0	1E0	1.32E0
162	1.62E+1	******	******	******	******	20	5.25E0	1E0	1.29E0
163	1.63E+1	******	******	******	******	20	5.22E0	1E0	1.28E0
164	1.64E+1	******	******	******	******	20	5.22E0	1E0	1.28E0
165	1.65E+1	******	******	******	******	20	5.13E0	1E0	1.26E0
166	1.66E+1	******	******	******	******	20	5.11E0	1E0	1.26E0
167	1.67E+1	******	******	******	******	20	5.09E0	1E0	1.25E0
168	1.68E+1	******	******	******	******	20	5.09E0	1E0	1.25E0
169	1.69E+1	******	******	******	******	20	4.93E0	1E0	1.21E0
170	1.7E+1	******	******	******	******	20	4.89E0	1E0	1.2E0
171	1.71E+1	******	******	******	******	20	4.92E0	1E0	1.21E0
172	1.72E+1	******	******	******	******	20	4.82E0	1E0	1.19E0
173	1.73E+1	******	******	******	******	20	4.81E0	1E0	1.18E0
174	1.74E+1	******	******	******	******	20	4.75E0	1E0	1.17E0
175	1.75E+1	******	******	******	******	20	4.71E0	1E0	1.16E0
176	1.76E+1	******	******	******	******	20	4.61E0	1E0	1.13E0
177	1.77E+1	******	******	******	******	20	4.58E0	1E0	1.13E0
178	1.78E+1	******	******	******	******	20	4.55E0	1E0	1.12E0
179	1.79E+1	******	******	******	******	20	4.52E0	1E0	1.11E0
180	1.8E+1	******	******	******	******	20	4.43E0	1E0	1.09E0
181	1.81E+1	******	******	******	******	20	4.44E0	1E0	1.09E0
182	1.82E+1	******	******	******	******	20	4.35E0	1E0	1.07E0
183	1.83E+1	******	******	******	******	20	4.31E0	1E0	1.06E0
184	1.84E+1	******	******	******	******	20	4.26E0	1E0	1.05E0
185	1.85E+1	******	******	******	******	20	4.26E0	1E0	1.05E0
186	1.86E+1	******	******	******	******	20	4.21E0	1E0	1.03E0
187	1.87E+1	******	******	******	******	20	4.19E0	1E0	1.03E0
188	1.88E+1	******	******	******	******	20	4.13E0	1E0	1.01E0
189	1.89E+1	******	******	******	******	20	4.1E0	1E0	1.01E0
190	1.9E+1	******	******	******	******	20	4.04E0	1E0	9.92E-1
191	1.91E+1	******	******	******	******	20	4.1E0	1E0	1.01E0
192	1.92E+1	******	******	******	******	20	4.04E0	1E0	9.92E-1
193	1.93E+1	******	******	******	******	20	3.98E0	1E0	9.79E-1
194	1.94E+1	******	******	******	******	20	3.95E0	1E0	9.72E-1
195	1.95E+1	******	******	******	******	20	3.92E0	1E0	9.63E-1
196	1.96E+1	******	******	******	******	20	3.89E0	1E0	9.55E-1
197	1.97E+1	******	******	******	******	20	3.89E0	1E0	9.56E-1
198	1.98E+1	******	******	******	******	20	3.83E0	1E0	9.42E-1
199	1.99E+1	******	******	******	******	20	3.81E0	1E0	9.37E-1
200	2E+1	******	******	******	******	20	3.75E0	1E0	9.22E-1
201	2.01E+1	******	******	******	******	20	3.77E0	1E0	9.25E-1
202	2.02E+1	******	******	******	******	20	3.74E0	1E0	9.18E-1
203	2.03E+1	******	******	******	******	20	3.71E0	1E0	9.12E-1
204	2.04E+1	******	******	******	******	20	3.64E0	1E0	8.95E-1
205	2.05E+1	******	******	******	******	20	3.62E0	1E0	8.9E-1
206	2.06E+1	******	******	******	******	20	3.59E0	1E0	8.83E-1
207	2.07E+1	******	******	******	******	20	3.55E0	1E0	8.73E-1
208	2.08E+1	******	******	******	******	20	3.52E0	1E0	8.65E-1
209	2.09E+1	******	******	******	******	20	3.5E0	1E0	8.59E-1
210	2.1E+1	******	******	******	******	20	3.4E0	1E0	8.36E-1
211	2.11E+1	******	******	******	******	20	3.42E0	1E0	8.4E-1
212	2.12E+1	******	******	******	******	20	3.4E0	1E0	8.35E-1
213	2.13E+1	******	******	******	******	20	3.33E0	1E0	8.17E-1
214	2.14E+1	******	******	******	******	20	3.29E0	1E0	8.08E-1
215	2.15E+1	******	******	******	******	20	3.26E0	1E0	8E-1
216	2.16E+1	******	******	******	******	20	3.26E0	1E0	8.02E-1
217	2.17E+1	******	******	******	******	20	3.25E0	1E0	7.98E-1
218	2.18E+1	******	******	******	******	20	3.15E0	1E0	7.75E-1
219	2.19E+1	******	******	******	******	20	3.16E0	1E0	7.76E-1
220	2.2E+1	******	******	******	******	20	3.12E0	1E0	7.67E-1
221	2.21E+1	******	******	******	******	20	3.14E0	1E0	7.73E-1
222	2.22E+1	******	******	******	******	20	3.12E0	1E0	7.67E-1
223	2.23E+1	******	******	******	******	20	3.06E0	1E0	7.52E-1
224	2.24E+1	******	******	******	******	20	3.04E0	1E0	7.47E-1
225	2.25E+1	******	******	******	******	20	3.06E0	1E0	7.51E-1
226	2.26E+1	******	******	******	******	20	3.03E0	1E0	7.44E-1
227	2.27E+1	******	******	******	******	20	3.03E0	1E0	7.43E-1
228	2.28E+1	******	******	******	******	20	2.99E0	1E0	7.34E-1
229	2.29E+1	******	******	******	******	20	3.02E0	1E0	7.41E-1
230	2.3E+1	******	******	******	******	20	2.95E0	1E0	7.25E-1
231	2.31E+1	******	******	******	******	20	2.95E0	1E0	7.26E-1
232	2.32E+1	******	******	******	******	20	2.91E0	1E0	7.14E-1
233	2.33E+1	******	******	******	******	20	2.94E0	1E0	7.24E-1
234	2.34E+1	******	******	******	******	20	2.89E0	1E0	7.11E-1
235	2.35E+1	******	******	******	******	20	2.93E0	1E0	7.19E-1
236	2.36E+1	******	******	******	******	20	2.87E0	1E0	7.05E-1
237	2.37E+1	******	******	******	******	20	2.89E0	1E0	7.1E-1
238	2.38E+1	******	******	******	******	20	2.85E0	1E0	7E-1
239	2.39E+1	******	******	******	******	20	2.85E0	1E0	7E-1
240	2.4E+1	******	******	******	******	20	2.75E0	1E0	6.77E-1
241	2.41E+1	******	******	******	******	20	2.71E0	1E0	6.66E-1
242	2.42E+1	******	******	******	******	20	2.75E0	1E0	6.77E-1
243	2.43E+1	******	******	******	******	20	2.77E0	1E0	6.8E-1
244	2.44E+1	******	******	******	******	20	2.67E0	1E0	6.56E-1
245	2.45E+1	******	******	******	******	20	2.67E0	1E0	6.57E-1
246	2.46E+1	******	******	******	******	20	2.6E0	1E0	6.4E-1
247	2.47E+1	******	******	******	******	20	2.62E0	1E0	6.44E-1
248	2.48E+1	******	******	******	******	20	2.55E0	1E0	6.28E-1
249	2.49E+1	******	******	******	******	20	2.56E0	1E0	6.3E-1
250	2.5E+1	******	******	******	******	20	2.52E0	1E0	6.18E-1
251	2.51E+1	******	******	******	******	20	2.52E0	1E0	6.19E-1
252	2.52E+1	******	******	******	******	20	2.48E0	1E0	6.1E-1
253	2.53E+1	******	******	******	******	20	2.44E0	1E0	6E-1
254	2.54E+1	******	******	******	******	20	2.42E0	1E0	5.94E-1
255	2.55E+1	******	******	******	******	20	2.39E0	1E0	5.88E-1
256	2.56E+1	******	******	******	******	20	2.43E0	1E0	5.97E-1
257	2.57E+1	******	******	******	******	20	2.39E0	1E0	5.87E-1
258	2.58E+1	******	******	******	******	20	2.42E0	1E0	5.95E-1
259	2.59E+1	******	******	******	******	20	2.34E0	1E0	5.75E-1
260	2.6E+1	******	******	******	******	20	2.36E0	1E0	5.8E-1
261	2.61E+1	******	******	******	******	20	2.29E0	1E0	5.64E-1
262	2.62E+1	******	******	******	******	20	2.32E0	1E0	5.69E-1
263	2.63E+1	******	******	******	******	20	2.31E0	1E0	5.68E-1
264	2.64E+1	******	******	******	******	20	2.32E0	1E0	5.7E-1
265	2.65E+1	******	******	******	******	20	2.28E0	1E0	5.6E-1
266	2.66E+1	******	******	******	******	20	2.29E0	1E0	5.62E-1
267	2.67E+1	******	******	******	******	20	2.29E0	1E0	5.62E-1
268	2.68E+1	******	******	******	******	20	2.27E0	1E0	5.59E-1
269	2.69E+1	******	******	******	******	20	2.27E0	1E0	5.59E-1
270	2.7E+1	******	******	******	******	20	2.27E0	1E0	5.57E-1
271	2.71E+1	******	******	******	******	20	2.22E0	1E0	5.46E-1
272	2.72E+1	******	******	******	******	20	2.25E0	1E0	5.53E-1
273	2.73E+1	******	******	******	******	20	2.21E0	1E0	5.43E-1
274	2.74E+1	******	******	******	******	20	2.23E0	1E0	5.48E-1
275	2.75E+1	******	******	******	******	20	2.15E0	1E0	5.27E-1
276	2.76E+1	******	******	******	******	20	2.21E0	1E0	5.44E-1
277	2.77E+1	******	******	******	******	20	2.16E0	1E0	5.3E-1
278	2.78E+1	******	******	******	******	20	2.18E0	1E0	5.37E-1
279	2.79E+1	******	******	******	******	20	2.07E0	1E0	5.09E-1
280	2.8E+1	******	******	******	******	20	2.14E0	1E0	5.25E-1
281	2.81E+1	******	******	******	******	20	2.06E0	1E0	5.07E-1
282	2.82E+1	******	******	******	******	20	2.06E0	1E0	5.05E-1
283	2.83E+1	******	******	******	******	20	1.98E0	1E0	4.87E-1
284	2.84E+1	******	******	******	******	20	2.06E0	1E0	5.05E-1
285	2.85E+1	******	******	******	******	20	1.97E0	1E0	4.83E-1
286	2.86E+1	******	******	******	******	20	1.93E0	1E0	4.73E-1
287	2.87E+1	******	******	******	******	20	1.96E0	1E0	4.82E-1
288	2.88E+1	******	******	******	******	20	1.94E0	1E0	4.76E-1
289	2.89E+1	******	******	******	******	20	1.88E0	1E0	4.63E-1
290	2.9E+1	******	******	******	******	20	1.84E0	1E0	4.53E-1
291	2.91E+1	******	******	******	******	20	1.88E0	1E0	4.62E-1
292	2.92E+1	******	******	******	******	20	1.8E0	1E0	4.43E-1
293	2.93E+1	******	******	******	******	20	1.84E0	1E0	4.53E-1
294	2.94E+1	******	******	******	******	20	1.82E0	1E0	4.47E-1
295	2.95E+1	******	******	******	******	20	1.85E0	1E0	4.55E-1
296	2.96E+1	******	******	******	******	20	1.76E0	1E0	4.32E-1
297	2.97E+1	******	******	******	******	20	1.74E0	1E0	4.28E-1
298	2.98E+1	******	******	******	******	20	1.76E0	1E0	4.32E-1
299	2.99E+1	******	******	******	******	20	1.74E0	1E0	4.27E-1
300	3E+1	******	******	******	******	20	1.74E0	1E0	4.27E-1
301	3.01E+1	******	******	******	******	20	1.74E0	1E0	4.28E-1
302	3.02E+1	******	******	******	******	20	1.73E0	1E0	4.24E-1
303	3.03E+1	******	******	******	******	20	1.71E0	1E0	4.2E-1
304	3.04E+1	******	******	******	******	20	1.73E0	1E0	4.25E-1
305	3.05E+1	******	******	******	******	20	1.73E0	1E0	4.24E-1
306	3.06E+1	******	******	******	******	20	1.68E0	1E0	4.12E-1
307	3.07E+1	******	******	******	******	20	1.67E0	1E0	4.1E-1
308	3.08E+1	******	******	******	******	20	1.7E0	1E0	4.18E-1
309	3.09E+1	******	******	******	******	20	1.68E0	1E0	4.14E-1
310	3.1E+1	******	******	******	******	20	1.65E0	1E0	4.06E-1
311	3.11E+1	******	******	******	******	20	1.68E0	1E0	4.14E-1
312	3.12E+1	******	******	******	******	20	1.66E0	1E0	4.09E-1
313	3.13E+1	******	******	******	******	20	1.64E0	1E0	4.03E-1
314	3.14E+1	******	******	******	******	20	1.61E0	1E0	3.95E-1
315	3.15E+1	******	******	******	******	20	1.64E0	1E0	4.04E-1
316	3.16E+1	******	******	******	******	20	1.57E0	1E0	3.87E-1
317	3.17E+1	******	******	******	******	20	1.62E0	1E0	3.99E-1
318	3.18E+1	******	******	******	******	20	1.54E0	1E0	3.79E-1
319	3.19E+1	******	******	******	******	20	1.61E0	1E0	3.94E-1
320	3.2E+1	******	******	******	******	20	1.53E0	1E0	3.77E-1
321	3.21E+1	******	******	******	******	20	1.53E0	1E0	3.77E-1
322	3.22E+1	******	******	******	******	20	1.47E0	1E0	3.62E-1
323	3.23E+1	******	******	******	******	20	1.49E0	1E0	3.67E-1
324	3.24E+1	******	******	******	******	20	1.42E0	1E0	3.49E-1
325	3.25E+1	******	******	******	******	20	1.53E0	1E0	3.77E-1
326	3.26E+1	******	******	******	******	20	1.48E0	1E0	3.64E-1
327	3.27E+1	******	******	******	******	20	1.45E0	1E0	3.57E-1
328	3.28E+1	******	******	******	******	20	1.44E0	1E0	3.54E-1
329	3.29E+1	******	******	******	******	20	1.46E0	1E0	3.58E-1
330	3.3E+1	******	******	******	******	20	1.4E0	1E0	3.43E-1
331	3.31E+1	******	******	******	******	20	1.4E0	1E0	3.43E-1
332	3.32E+1	******	******	******	******	20	1.42E0	1E0	3.49E-1
333	3.33E+1	******	******	******	******	20	1.4E0	1E0	3.44E-1
334	3.34E+1	******	******	******	******	20	1.39E0	1E0	3.41E-1
335	3.35E+1	******	******	******	******	20	1.38E0	1E0	3.4E-1
336	3.36E+1	******	******	******	******	20	1.39E0	1E0	3.42E-1
337	3.37E+1	******	******	******	******	20	1.38E0	1E0	3.4E-1
338	3.38E+1	******	******	******	******	20	1.36E0	1E0	3.34E-1
339	3.39E+1	******	******	******	******	20	1.44E0	1E0	3.53E-1
340	3.4E+1	******	******	******	******	20	1.38E0	1E0	3.4E-1
341	3.41E+1	******	******	******	******	20	1.37E0	1E0	3.38E-1
342	3.42E+1	******	******	******	******	20	1.39E0	1E0	3.42E-1
343	3.43E+1	******	******	******	******	20	1.39E0	1E0	3.41E-1
344	3.44E+1	******	******	******	******	20	1.4E0	1E0	3.45E-1
345	3.45E+1	******	******	******	******	20	1.38E0	1E0	3.39E-1
346	3.46E+1	******	******	******	******	20	1.36E0	1E0	3.35E-1
347	3.47E+1	******	******	******	******	20	1.37E0	1E0	3.36E-1
348	3.48E+1	******	******	******	******	20	1.36E0	1E0	3.34E-1
349	3.49E+1	******	******	******	******	20	1.36E0	1E0	3.34E-1
350	3.5E+1	******	******	******	******	20	1.36E0	1E0	3.35E-1
351	3.51E+1	******	******	******	******	20	1.35E0	1E0	3.32E-1
352	3.52E+1	******	******	******	******	20	1.33E0	1E0	3.27E-1
353	3.53E+1	******	******	******	******	20	1.31E0	1E0	3.22E-1
354	3.54E+1	******	******	******	******	20	1.3E0	1E0	3.21E-1
355	3.55E+1	******	******	******	******	20	1.33E0	1E0	3.28E-1
356	3.56E+1	******	******	******	******	20	1.26E0	1E0	3.1E-1
357	3.57E+1	******	******	******	******	20	1.26E0	1E0	3.1E-1
358	3.58E+1	******	******	******	******	20	1.28E0	1E0	3.16E-1
359	3.59E+1	******	******	******	******	20	1.24E0	1E0	3.06E-1
360	3.6E+1	******	******	******	******	20	1.22E0	1E0	3E-1
361	3.61E+1	******	******	******	******	20	1.23E0	1E0	3.01E-1
362	3.62E+1	******	******	******	******	20	1.17E0	1E0	2.87E-1
363	3.63E+1	******	******	******	******	20	1.23E0	1E0	3.01E-1
364	3.64E+1	******	******	******	******	20	1.16E0	1E0	2.85E-1
365	3.65E+1	******	******	******	******	20	1.18E0	1E0	2.9E-1
366	3.66E+1	******	******	******	******	20	1.16E0	1E0	2.84E-1
367	3.67E+1	******	******	******	******	20	1.13E0	1E0	2.77E-1
368	3.68E+1	******	******	******	******	20	1.09E0	1E0	2.67E-1
369	3.69E+1	******	******	******	******	20	1.11E0	1E0	2.74E-1
370	3.7E+1	******	******	******	******	20	1.15E0	1E0	2.81E-1
371	3.71E+1	******	******	******	******	20	1.11E0	1E0	2.73E-1
372	3.72E+1	******	******	******	******	20	1.1E0	1E0	2.71E-1
373	3.73E+1	******	******	******	******	20	1.09E0	1E0	2.69E-1
374	3.74E+1	******	******	******	******	20	1.09E0	1E0	2.69E-1
375	3.75E+1	******	******	******	******	20	1.15E0	1E0	2.82E-1
376	3.76E+1	******	******	******	******	20	1.07E0	1E0	2.62E-1
377	3.77E+1	******	******	******	******	20	1.16E0	1E0	2.85E-1
378	3.78E+1	******	******	******	******	20	1.06E0	1E0	2.61E-1
379	3.79E+1	******	******	******	******	20	1.14E0	1E0	2.8E-1
380	3.8E+1	******	******	******	******	20	1.09E0	1E0	2.69E-1
381	3.81E+1	******	******	******	******	20	1.1E0	1E0	2.71E-1
382	3.82E+1	******	******	******	******	20	1.1E0	1E0	2.7E-1
383	3.83E+1	******	******	******	******	20	1.08E0	1E0	2.66E-1
384	3.84E+1	******	******	******	******	20	1.12E0	1E0	2.76E-1
385	3.85E+1	******	******	******	******	20	1.06E0	1E0	2.6E-1
386	3.86E+1	******	******	******	******	20	1.06E0	1E0	2.61E-1
387	3.87E+1	******	******	******	******	20	1.01E0	1E0	2.47E-1
388	3.88E+1	******	******	******	******	20	1.04E0	1E0	2.56E-1
389	3.89E+1	******	******	******	******	20	1E0	1E0	2.47E-1
390	3.9E+1	******	******	******	******	20	1.01E0	1E0	2.49E-1
