Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
73	7.3E0	******	******	******	******	10	-5.13E+1	4.21E-5	-1.26E+1
74	7.4E0	******	******	******	******	10	-5.13E+1	1.13E-4	-1.26E+1
75	7.5E0	******	******	******	******	10	-5.11E+1	-2.26E-5	-1.26E+1
76	7.6E0	******	******	******	******	10	-5.11E+1	1.43E-5	-1.26E+1
77	7.7E0	******	******	******	******	10	-5.1E+1	4.73E-5	-1.25E+1
78	7.8E0	******	******	******	******	10	-5.09E+1	1E-4	-1.25E+1
79	7.9E0	******	******	******	******	10	-5.08E+1	-2.95E-5	-1.25E+1
80	8E0	******	******	******	******	10	-5.08E+1	5.43E-5	-1.25E+1
81	8.1E0	******	******	******	******	10	-5.07E+1	7.14E-5	-1.25E+1
82	8.2E0	******	******	******	******	10	-5.05E+1	2.62E-6	-1.24E+1
83	8.3E0	******	******	******	******	10	-5.05E+1	8.04E-5	-1.24E+1
84	8.4E0	******	******	******	******	10	-5.04E+1	1.5E-5	-1.24E+1
85	8.5E0	******	******	******	******	10	-5.03E+1	8.63E-5	-1.24E+1
86	8.6E0	******	******	******	******	10	-5.02E+1	-1.11E-4	-1.23E+1
87	8.7E0	******	******	******	******	10	-5.02E+1	1.01E-4	-1.23E+1
88	8.8E0	******	******	******	******	10	-5.01E+1	1.44E-5	-1.23E+1
89	8.9E0	******	******	******	******	10	-5E+1	3.66E-6	-1.23E+1
90	9E0	******	******	******	******	10	-4.99E+1	-7.79E-5	-1.23E+1
91	9.1E0	******	******	******	******	10	-4.98E+1	8.68E-6	-1.22E+1
92	9.2E0	******	******	******	******	10	-4.98E+1	-9.4E-6	-1.22E+1
93	9.3E0	******	******	******	******	10	-4.97E+1	-2.62E-5	-1.22E+1
94	9.4E0	******	******	******	******	10	-4.96E+1	-1.48E-5	-1.22E+1
95	9.5E0	******	******	******	******	10	-4.96E+1	2.37E-5	-1.22E+1
96	9.6E0	******	******	******	******	10	-4.95E+1	-7.05E-5	-1.22E+1
97	9.7E0	******	******	******	******	10	-4.93E+1	-1.19E-4	-1.21E+1
98	9.8E0	******	******	******	******	10	-4.93E+1	-5.87E-5	-1.21E+1
99	9.9E0	******	******	******	******	10	-4.92E+1	-7.47E-5	-1.21E+1
100	1E+1	******	******	******	******	10	-4.91E+1	-1.4E-4	-1.21E+1
